Id2,Id,Estimate; Total:,Estimate; Total: - With retirement income,Estimate; Total: - No retirement income
12086001005,1400000US12086001005,670,182,488
12086001005,1400000US12086001005,679,182,497
12086001006,1400000US12086001006,1388,86,1302
12086001006,1400000US12086001006,360,8,352
12086001006,1400000US12086001006,360,8,352
12086001006,1400000US12086001006,966,78,888
12086001006,1400000US12086001006,966,78,888
12086001006,1400000US12086001006,372,0,372
12086001006,1400000US12086001006,913,78,835
12086001006,1400000US12086001006,913,78,835
12086001006,1400000US12086001006,563,30,533
12086001006,1400000US12086001006,509,22,487
12086001101,1400000US12086001101,1339,164,1175
12086001101,1400000US12086001101,468,65,403
12086001101,1400000US12086001101,468,65,403
12086001101,1400000US12086001101,744,78,666
12086001101,1400000US12086001101,761,87,674
12086001101,1400000US12086001101,386,41,345
12086001101,1400000US12086001101,201,24,177
12086001101,1400000US12086001101,201,24,177
12086001101,1400000US12086001101,721,78,643
12086001101,1400000US12086001101,730,87,643
12086001101,1400000US12086001101,267,41,226
12086001101,1400000US12086001101,267,41,226
12086001101,1400000US12086001101,560,42,518
12086001101,1400000US12086001101,485,33,452
12086001102,1400000US12086001102,1099,64,1035
12086001102,1400000US12086001102,505,53,452
12086001102,1400000US12086001102,516,64,452
12086001102,1400000US12086001102,530,0,530
12086001102,1400000US12086001102,534,0,534
12086001102,1400000US12086001102,342,22,320
12086001102,1400000US12086001102,167,11,156
12086001102,1400000US12086001102,227,42,185
12086001102,1400000US12086001102,227,42,185
12086001102,1400000US12086001102,530,0,530
12086001102,1400000US12086001102,530,0,530
12086001102,1400000US12086001102,278,11,267
12086001102,1400000US12086001102,289,22,267
12086001102,1400000US12086001102,410,0,410
12086001102,1400000US12086001102,356,0,356
12086001103,1400000US12086001103,1331,133,1198
12086001103,1400000US12086001103,570,37,533
12086001103,1400000US12086001103,570,37,533
12086001103,1400000US12086001103,718,96,622
12086001103,1400000US12086001103,718,96,622
12086001103,1400000US12086001103,362,29,333
12086001103,1400000US12086001103,199,9,190
12086001103,1400000US12086001103,684,96,588
12086001103,1400000US12086001103,684,96,588
12086001103,1400000US12086001103,305,29,276
12086001103,1400000US12086001103,305,29,276
12086001103,1400000US12086001103,509,68,441
12086001103,1400000US12086001103,450,68,382
12086001104,1400000US12086001104,1662,218,1444
12086001104,1400000US12086001104,1239,153,1086
12086001104,1400000US12086001104,1275,153,1122
12086001104,1400000US12086001104,298,65,233
12086001104,1400000US12086001104,324,65,259
12086001104,1400000US12086001104,356,0,356
12086001104,1400000US12086001104,983,153,830
12086001104,1400000US12086001104,997,153,844
12086001104,1400000US12086001104,272,65,207
12086001104,1400000US12086001104,286,65,221
12086001104,1400000US12086001104,256,0,256
12086001104,1400000US12086001104,278,0,278
12086001104,1400000US12086001104,254,39,215
12086001203,1400000US12086001203,2709,321,2388
12086001203,1400000US12086001203,1115,174,941
12086001203,1400000US12086001203,1152,174,978
12086001203,1400000US12086001203,1328,147,1181
12086001203,1400000US12086001203,1328,147,1181
12086001203,1400000US12086001203,754,88,666
12086001203,1400000US12086001203,451,10,441
12086001203,1400000US12086001203,526,86,440
12086001203,1400000US12086001203,563,86,477
12086001203,1400000US12086001203,1304,147,1157
12086001203,1400000US12086001203,1304,147,1157
12086001203,1400000US12086001203,589,88,501
12086001203,1400000US12086001203,589,88,501
12086001203,1400000US12086001203,717,84,633
12086001203,1400000US12086001203,615,51,564
12086001204,1400000US12086001204,2366,292,2074
12086001204,1400000US12086001204,1835,220,1615
12086001204,1400000US12086001204,1858,220,1638
12086001204,1400000US12086001204,889,47,842
12086001204,1400000US12086001204,411,0,411
12086001204,1400000US12086001204,1118,173,945
12086001204,1400000US12086001204,1125,173,952
12086001204,1400000US12086001204,717,47,670
12086001204,1400000US12086001204,733,47,686
12086001205,1400000US12086001205,1107,159,948
12086001205,1400000US12086001205,911,90,821
12086001205,1400000US12086001205,934,90,844
12086001205,1400000US12086001205,380,34,346
12086001205,1400000US12086001205,558,73,485
12086001205,1400000US12086001205,571,73,498
12086001205,1400000US12086001205,353,17,336
12086001205,1400000US12086001205,363,17,346
12086001206,1400000US12086001206,1837,211,1626
12086001206,1400000US12086001206,1657,173,1484
12086001206,1400000US12086001206,1657,173,1484
12086001206,1400000US12086001206,583,18,565
12086001206,1400000US12086001206,1088,155,933
12086001206,1400000US12086001206,1088,155,933
12086001301,1400000US12086001301,1920,185,1735
12086001301,1400000US12086001301,1082,132,950
12086001301,1400000US12086001301,1108,132,976
12086001301,1400000US12086001301,713,53,660
12086001301,1400000US12086001301,713,53,660
12086001301,1400000US12086001301,768,46,722
12086001301,1400000US12086001301,676,53,623
12086001301,1400000US12086001301,676,53,623
12086001301,1400000US12086001301,670,46,624
12086001301,1400000US12086001301,696,46,650
12086001302,1400000US12086001302,2520,125,2395
12086001302,1400000US12086001302,1578,125,1453
12086001302,1400000US12086001302,1609,125,1484
12086001302,1400000US12086001302,650,0,650
12086001302,1400000US12086001302,668,0,668
12086001302,1400000US12086001302,984,56,928
12086001302,1400000US12086001302,571,0,571
12086001302,1400000US12086001302,807,69,738
12086001302,1400000US12086001302,820,69,751
12086001302,1400000US12086001302,650,0,650
12086001302,1400000US12086001302,650,0,650
12086001302,1400000US12086001302,771,56,715
12086001302,1400000US12086001302,789,56,733
12086001302,1400000US12086001302,505,9,496
12086001302,1400000US12086001302,417,0,417
12086001401,1400000US12086001401,1562,85,1477
12086001401,1400000US12086001401,1205,44,1161
12086001401,1400000US12086001401,1216,44,1172
12086001401,1400000US12086001401,1133,44,1089
12086001401,1400000US12086001401,1144,44,1100
12086001401,1400000US12086001401,512,10,502
12086001401,1400000US12086001401,454,10,444
12086001402,1400000US12086001402,1558,132,1426
12086001402,1400000US12086001402,1181,74,1107
12086001402,1400000US12086001402,1181,74,1107
12086001402,1400000US12086001402,1171,74,1097
12086001402,1400000US12086001402,1171,74,1097
12086001402,1400000US12086001402,889,55,834
12086001402,1400000US12086001402,856,55,801
12086001501,1400000US12086001501,1098,85,1013
12086001501,1400000US12086001501,1035,85,950
12086001501,1400000US12086001501,1035,85,950
12086001501,1400000US12086001501,1035,85,950
12086001501,1400000US12086001501,1035,85,950
12086001502,1400000US12086001502,1036,132,904
12086001502,1400000US12086001502,949,124,825
12086001502,1400000US12086001502,949,124,825
12086001502,1400000US12086001502,940,124,816
12086001502,1400000US12086001502,940,124,816
12086001602,1400000US12086001602,1829,172,1657
12086001602,1400000US12086001602,1704,172,1532
12086001602,1400000US12086001602,1742,172,1570
12086001602,1400000US12086001602,1716,150,1566
12086001602,1400000US12086001602,1440,131,1309
12086001602,1400000US12086001602,223,19,204
12086001602,1400000US12086001602,1626,150,1476
12086001602,1400000US12086001602,1664,150,1514
12086001603,1400000US12086001603,961,89,872
12086001603,1400000US12086001603,923,89,834
12086001603,1400000US12086001603,923,89,834
12086001603,1400000US12086001603,938,78,860
12086001603,1400000US12086001603,832,31,801
12086001603,1400000US12086001603,900,78,822
12086001603,1400000US12086001603,900,78,822
12086001605,1400000US12086001605,1578,55,1523
12086001605,1400000US12086001605,1405,55,1350
12086001605,1400000US12086001605,1419,55,1364
12086001605,1400000US12086001605,1567,44,1523
12086001605,1400000US12086001605,1267,44,1223
12086001605,1400000US12086001605,1394,44,1350
12086001605,1400000US12086001605,1408,44,1364
12086001606,1400000US12086001606,1689,145,1544
12086001606,1400000US12086001606,1645,145,1500
12086001606,1400000US12086001606,1663,145,1518
12086001606,1400000US12086001606,1662,145,1517
12086001606,1400000US12086001606,1254,104,1150
12086001606,1400000US12086001606,335,41,294
12086001606,1400000US12086001606,1618,145,1473
12086001606,1400000US12086001606,1636,145,1491
12086001701,1400000US12086001701,1201,159,1042
12086001701,1400000US12086001701,338,29,309
12086001701,1400000US12086001701,345,29,316
12086001701,1400000US12086001701,822,130,692
12086001701,1400000US12086001701,822,130,692
12086001701,1400000US12086001701,400,21,379
12086001701,1400000US12086001701,786,130,656
12086001701,1400000US12086001701,786,130,656
12086001701,1400000US12086001701,330,21,309
12086001701,1400000US12086001701,330,21,309
12086001702,1400000US12086001702,695,108,587
12086001702,1400000US12086001702,652,94,558
12086001702,1400000US12086001702,652,94,558
12086001702,1400000US12086001702,652,94,558
12086001702,1400000US12086001702,652,94,558
12086001703,1400000US12086001703,1498,114,1384
12086001703,1400000US12086001703,1331,80,1251
12086001703,1400000US12086001703,1354,94,1260
12086001703,1400000US12086001703,1414,85,1329
12086001703,1400000US12086001703,743,75,668
12086001703,1400000US12086001703,568,10,558
12086001703,1400000US12086001703,345,0,345
12086001703,1400000US12086001703,1280,71,1209
12086001703,1400000US12086001703,1303,85,1218
12086001801,1400000US12086001801,1122,172,950
12086001801,1400000US12086001801,1033,172,861
12086001801,1400000US12086001801,1033,172,861
12086001801,1400000US12086001801,1033,172,861
12086001801,1400000US12086001801,1033,172,861
12086001802,1400000US12086001802,1244,194,1050
12086001802,1400000US12086001802,1016,194,822
12086001802,1400000US12086001802,1038,194,844
12086001802,1400000US12086001802,985,183,802
12086001802,1400000US12086001802,1007,183,824
12086001803,1400000US12086001803,1228,111,1117
12086001803,1400000US12086001803,900,61,839
12086001803,1400000US12086001803,900,61,839
12086001803,1400000US12086001803,858,61,797
12086001803,1400000US12086001803,858,61,797
12086001901,1400000US12086001901,1625,235,1390
12086001901,1400000US12086001901,1496,235,1261
12086001901,1400000US12086001901,1496,235,1261
12086001901,1400000US12086001901,1490,235,1255
12086001901,1400000US12086001901,1490,235,1255
12086001903,1400000US12086001903,1070,147,923
12086001903,1400000US12086001903,949,147,802
12086001903,1400000US12086001903,949,147,802
12086001903,1400000US12086001903,949,147,802
12086001903,1400000US12086001903,949,147,802
12086001904,1400000US12086001904,1350,216,1134
12086001904,1400000US12086001904,1318,202,1116
12086001904,1400000US12086001904,1318,202,1116
12086001904,1400000US12086001904,1318,202,1116
12086001904,1400000US12086001904,1318,202,1116
12086002001,1400000US12086002001,1523,88,1435
12086002001,1400000US12086002001,1364,88,1276
12086002001,1400000US12086002001,1376,88,1288
12086002001,1400000US12086002001,1356,88,1268
12086002001,1400000US12086002001,1356,88,1268
12086002001,1400000US12086002001,679,47,632
12086002001,1400000US12086002001,611,40,571
12086002003,1400000US12086002003,1211,97,1114
12086002003,1400000US12086002003,938,88,850
12086002003,1400000US12086002003,938,88,850
12086002003,1400000US12086002003,224,0,224
12086002003,1400000US12086002003,916,88,828
12086002003,1400000US12086002003,916,88,828
12086002004,1400000US12086002004,988,70,918
12086002004,1400000US12086002004,768,70,698
12086002004,1400000US12086002004,793,70,723
12086002004,1400000US12086002004,752,70,682
12086002004,1400000US12086002004,777,70,707
12086002004,1400000US12086002004,580,70,510
12086002004,1400000US12086002004,506,70,436
12086002100,1400000US12086002100,1081,84,997
12086002100,1400000US12086002100,772,57,715
12086002100,1400000US12086002100,781,57,724
12086002100,1400000US12086002100,293,0,293
12086002100,1400000US12086002100,535,57,478
12086002100,1400000US12086002100,544,57,487
12086002201,1400000US12086002201,1175,48,1127
12086002201,1400000US12086002201,481,7,474
12086002201,1400000US12086002201,507,7,500
12086002201,1400000US12086002201,598,41,557
12086002201,1400000US12086002201,618,41,577
12086002201,1400000US12086002201,352,0,352
12086002201,1400000US12086002201,208,7,201
12086002201,1400000US12086002201,234,7,227
12086002201,1400000US12086002201,569,41,528
12086002201,1400000US12086002201,569,41,528
12086002201,1400000US12086002201,273,0,273
12086002201,1400000US12086002201,273,0,273
12086002202,1400000US12086002202,1757,206,1551
12086002202,1400000US12086002202,381,9,372
12086002202,1400000US12086002202,381,9,372
12086002202,1400000US12086002202,1302,178,1124
12086002202,1400000US12086002202,1302,178,1124
12086002202,1400000US12086002202,515,31,484
12086002202,1400000US12086002202,237,22,215
12086002202,1400000US12086002202,1203,166,1037
12086002202,1400000US12086002202,1203,166,1037
12086002202,1400000US12086002202,351,9,342
12086002202,1400000US12086002202,351,9,342
12086002202,1400000US12086002202,502,8,494
12086002202,1400000US12086002202,416,8,408
12086002300,1400000US12086002300,1771,342,1429
12086002300,1400000US12086002300,1528,342,1186
12086002300,1400000US12086002300,1562,342,1220
12086002300,1400000US12086002300,217,6,211
12086002300,1400000US12086002300,1464,336,1128
12086002300,1400000US12086002300,1498,336,1162
12086002402,1400000US12086002402,1728,116,1612
12086002402,1400000US12086002402,1366,93,1273
12086002402,1400000US12086002402,1406,109,1297
12086002402,1400000US12086002402,1604,109,1495
12086002402,1400000US12086002402,766,99,667
12086002402,1400000US12086002402,742,10,732
12086002402,1400000US12086002402,469,0,469
12086002402,1400000US12086002402,1271,93,1178
12086002402,1400000US12086002402,1311,109,1202
12086002403,1400000US12086002403,1394,13,1381
12086002403,1400000US12086002403,1031,0,1031
12086002403,1400000US12086002403,1056,0,1056
12086002403,1400000US12086002403,1275,13,1262
12086002403,1400000US12086002403,562,0,562
12086002403,1400000US12086002403,693,13,680
12086002403,1400000US12086002403,445,0,445
12086002403,1400000US12086002403,979,0,979
12086002403,1400000US12086002403,979,0,979
12086002404,1400000US12086002404,2323,160,2163
12086002404,1400000US12086002404,1673,137,1536
12086002404,1400000US12086002404,1699,149,1550
12086002404,1400000US12086002404,2022,149,1873
12086002404,1400000US12086002404,1060,123,937
12086002404,1400000US12086002404,838,26,812
12086002404,1400000US12086002404,588,14,574
12086002404,1400000US12086002404,1646,137,1509
12086002404,1400000US12086002404,1658,149,1509
12086002501,1400000US12086002501,1752,175,1577
12086002501,1400000US12086002501,1104,129,975
12086002501,1400000US12086002501,1155,129,1026
12086002501,1400000US12086002501,501,46,455
12086002501,1400000US12086002501,524,46,478
12086002501,1400000US12086002501,1410,152,1258
12086002501,1400000US12086002501,944,69,875
12086002501,1400000US12086002501,449,0,449
12086002501,1400000US12086002501,1074,129,945
12086002501,1400000US12086002501,1125,129,996
