Id2,Id,Estimate; Total:,Estimate; Total: - Less than 5 minutes,Estimate; Total: - 5 to 9 minutes,Estimate; Total: - 10 to 14 minutes,Estimate; Total: - 15 to 19 minutes,Estimate; Total: - 20 to 24 minutes,Estimate; Total: - 25 to 29 minutes,Estimate; Total: - 30 to 34 minutes,Estimate; Total: - 35 to 39 minutes,Estimate; Total: - 40 to 44 minutes,Estimate; Total: - 45 to 59 minutes,Estimate; Total: - 60 to 89 minutes,Estimate; Total: - 90 or more minutes
12086009315,1400000US12086009315,659,0,0,66,270,95,27,77,12,31,46,35,0
12086009315,1400000US12086009315,786,0,56,66,257,130,52,77,12,46,55,35,0
12086009315,1400000US12086009315,786,0,56,66,257,130,52,77,12,46,55,35,0
12086009400,1400000US12086009400,2545,0,61,116,401,492,110,688,107,150,310,72,38
12086009400,1400000US12086009400,492,0,0,0,108,84,70,121,35,49,25,0,0
12086009400,1400000US12086009400,492,0,0,0,108,84,70,121,35,49,25,0,0
12086009400,1400000US12086009400,1805,0,61,91,293,306,40,472,72,101,285,72,12
12086009400,1400000US12086009400,1805,0,61,91,293,306,40,472,72,101,285,72,12
12086009400,1400000US12086009400,823,0,0,25,108,200,64,197,35,69,61,38,26
12086009400,1400000US12086009400,1638,0,61,91,293,292,25,428,72,81,249,34,12
12086009400,1400000US12086009400,1638,0,61,91,293,292,25,428,72,81,249,34,12
12086009400,1400000US12086009400,438,0,0,42,120,122,0,66,9,0,62,17,0
12086009501,1400000US12086009501,2242,14,38,90,228,406,171,543,146,174,301,74,57
12086009501,1400000US12086009501,1826,14,38,45,209,366,105,427,137,128,246,57,54
12086009501,1400000US12086009501,1862,14,38,60,209,366,105,448,137,128,246,57,54
12086009501,1400000US12086009501,1783,14,38,41,209,366,105,404,137,128,246,49,46
12086009501,1400000US12086009501,1819,14,38,56,209,366,105,425,137,128,246,49,46
12086009501,1400000US12086009501,689,0,0,23,54,78,19,208,71,91,98,17,30
12086009501,1400000US12086009501,301,0,0,14,15,22,0,85,13,62,78,12,0
12086009503,1400000US12086009503,1603,0,55,174,207,191,131,505,60,52,121,94,13
12086009503,1400000US12086009503,1332,0,42,88,156,182,131,439,60,52,75,94,13
12086009503,1400000US12086009503,1341,0,42,88,156,191,131,439,60,52,75,94,13
12086009503,1400000US12086009503,1332,0,42,88,156,182,131,439,60,52,75,94,13
12086009503,1400000US12086009503,1341,0,42,88,156,191,131,439,60,52,75,94,13
12086009504,1400000US12086009504,1897,24,138,234,225,304,267,354,57,26,268,0,0
12086009504,1400000US12086009504,1888,24,138,234,225,304,267,354,48,26,268,0,0
12086009504,1400000US12086009504,1888,24,138,234,225,304,267,354,48,26,268,0,0
12086009504,1400000US12086009504,1799,24,138,217,225,281,267,305,48,26,268,0,0
12086009504,1400000US12086009504,1799,24,138,217,225,281,267,305,48,26,268,0,0
12086009600,1400000US12086009600,3117,56,20,142,310,419,224,759,261,161,575,190,0
12086009600,1400000US12086009600,630,17,0,42,82,173,66,118,44,19,69,0,0
12086009600,1400000US12086009600,630,17,0,42,82,173,66,118,44,19,69,0,0
12086009600,1400000US12086009600,2373,39,20,99,172,236,130,641,217,142,487,190,0
12086009600,1400000US12086009600,2373,39,20,99,172,236,130,641,217,142,487,190,0
12086009600,1400000US12086009600,2333,39,20,99,172,236,130,601,217,142,487,190,0
12086009600,1400000US12086009600,2333,39,20,99,172,236,130,601,217,142,487,190,0
12086009600,1400000US12086009600,1201,39,0,56,24,100,46,326,61,78,348,123,0
12086009600,1400000US12086009600,845,39,0,48,24,60,27,227,22,56,302,40,0
12086009703,1400000US12086009703,1368,27,185,195,97,91,127,248,132,127,60,66,13
12086009703,1400000US12086009703,1269,27,175,174,81,71,127,248,113,127,60,66,0
12086009703,1400000US12086009703,1285,27,175,174,97,71,127,248,113,127,60,66,0
12086009703,1400000US12086009703,495,0,101,99,58,0,75,52,22,53,22,0,13
12086009703,1400000US12086009703,814,27,74,86,39,71,52,196,91,74,38,66,0
12086009703,1400000US12086009703,814,27,74,86,39,71,52,196,91,74,38,66,0
12086009703,1400000US12086009703,455,0,101,88,42,0,75,52,22,53,22,0,0
12086009703,1400000US12086009703,471,0,101,88,58,0,75,52,22,53,22,0,0
12086009704,1400000US12086009704,2328,14,184,268,229,365,60,325,238,381,145,86,33
12086009704,1400000US12086009704,1798,14,184,268,202,365,60,284,85,116,101,86,33
12086009704,1400000US12086009704,1866,14,184,268,229,365,60,325,85,116,101,86,33
12086009704,1400000US12086009704,530,0,0,30,65,63,0,142,28,68,73,61,0
12086009704,1400000US12086009704,409,0,0,30,65,29,0,110,0,55,59,61,0
12086009704,1400000US12086009704,1364,14,184,238,137,302,60,183,57,103,28,25,33
12086009704,1400000US12086009704,1391,14,184,238,164,302,60,183,57,103,28,25,33
12086009704,1400000US12086009704,434,0,0,30,65,63,0,101,28,13,73,61,0
12086009704,1400000US12086009704,475,0,0,30,65,63,0,142,28,13,73,61,0
12086009705,1400000US12086009705,1888,0,55,284,79,215,117,478,167,139,275,79,0
12086009705,1400000US12086009705,1202,0,41,143,79,88,117,343,65,86,190,50,0
12086009705,1400000US12086009705,1211,0,41,143,79,97,117,343,65,86,190,50,0
12086009705,1400000US12086009705,1081,0,31,150,26,106,27,288,121,75,210,47,0
12086009705,1400000US12086009705,885,0,31,132,26,50,20,273,121,61,124,47,0
12086009705,1400000US12086009705,416,0,24,45,53,19,90,105,0,11,43,26,0
12086009705,1400000US12086009705,425,0,24,45,53,28,90,105,0,11,43,26,0
12086009705,1400000US12086009705,786,0,17,98,26,69,27,238,65,75,147,24,0
12086009705,1400000US12086009705,786,0,17,98,26,69,27,238,65,75,147,24,0
12086009706,1400000US12086009706,1555,12,88,159,114,148,108,298,90,249,202,87,0
12086009706,1400000US12086009706,1248,0,55,159,92,137,108,213,56,214,182,32,0
12086009706,1400000US12086009706,1248,0,55,159,92,137,108,213,56,214,182,32,0
12086009706,1400000US12086009706,934,0,77,96,49,56,22,194,57,203,126,54,0
12086009706,1400000US12086009706,650,0,77,96,27,45,22,194,0,103,75,11,0
12086009706,1400000US12086009706,540,0,11,63,53,92,86,79,33,46,56,21,0
12086009706,1400000US12086009706,540,0,11,63,53,92,86,79,33,46,56,21,0
12086009706,1400000US12086009706,708,0,44,96,39,45,22,134,23,168,126,11,0
12086009706,1400000US12086009706,708,0,44,96,39,45,22,134,23,168,126,11,0
12086009803,1400000US12086009803,2053,33,27,101,301,222,242,593,211,15,156,120,32
12086009803,1400000US12086009803,804,0,13,14,76,96,158,271,64,0,68,23,21
12086009803,1400000US12086009803,804,0,13,14,76,96,158,271,64,0,68,23,21
12086009803,1400000US12086009803,1063,33,14,68,182,126,84,210,147,15,88,85,11
12086009803,1400000US12086009803,1063,33,14,68,182,126,84,210,147,15,88,85,11
12086009803,1400000US12086009803,1051,33,14,68,182,126,84,198,147,15,88,85,11
12086009803,1400000US12086009803,1051,33,14,68,182,126,84,198,147,15,88,85,11
12086009803,1400000US12086009803,772,0,14,37,125,33,81,275,47,15,88,46,11
12086009804,1400000US12086009804,1577,0,8,50,213,214,111,302,23,104,363,175,14
12086009804,1400000US12086009804,775,0,0,38,96,139,78,189,23,52,92,64,4
12086009804,1400000US12086009804,775,0,0,38,96,139,78,189,23,52,92,64,4
12086009804,1400000US12086009804,719,0,8,0,94,65,15,104,0,52,260,111,10
12086009804,1400000US12086009804,719,0,8,0,94,65,15,104,0,52,260,111,10
12086009804,1400000US12086009804,516,0,0,26,87,119,59,77,7,52,41,48,0
12086009804,1400000US12086009804,516,0,0,26,87,119,59,77,7,52,41,48,0
12086009804,1400000US12086009804,660,0,0,0,94,34,15,84,0,52,260,111,10
12086009804,1400000US12086009804,660,0,0,0,94,34,15,84,0,52,260,111,10
12086009806,1400000US12086009806,1227,0,12,32,152,134,53,243,141,218,147,95,0
12086009806,1400000US12086009806,623,0,12,32,68,64,53,73,80,131,61,49,0
12086009806,1400000US12086009806,703,0,12,32,68,80,53,94,93,131,91,49,0
12086009807,1400000US12086009807,2729,0,74,223,316,428,244,669,142,111,206,276,40
12086009807,1400000US12086009807,785,0,3,80,95,122,104,185,17,21,51,67,40
12086009807,1400000US12086009807,797,0,3,80,95,122,104,197,17,21,51,67,40
12086009807,1400000US12086009807,1644,0,71,118,161,244,115,422,125,90,126,172,0
12086009807,1400000US12086009807,1660,0,71,118,177,244,115,422,125,90,126,172,0
12086009807,1400000US12086009807,584,0,0,80,76,190,41,71,17,0,10,59,40
12086009807,1400000US12086009807,332,0,3,0,45,17,63,124,0,21,51,8,0
12086009807,1400000US12086009807,344,0,3,0,45,17,63,136,0,21,51,8,0
12086009807,1400000US12086009807,1588,0,71,118,145,204,115,422,125,90,126,172,0
12086009807,1400000US12086009807,1604,0,71,118,161,204,115,422,125,90,126,172,0
12086009807,1400000US12086009807,1135,0,62,72,103,140,156,305,97,35,57,108,0
12086009808,1400000US12086009808,2597,0,31,271,147,314,124,691,417,105,336,107,54
12086009808,1400000US12086009808,1032,0,31,55,82,129,0,254,234,46,111,36,54
12086009808,1400000US12086009808,1056,0,31,55,82,129,0,254,234,46,135,36,54
12086009808,1400000US12086009808,1456,0,0,216,65,151,111,437,183,36,186,71,0
12086009808,1400000US12086009808,1480,0,0,216,65,151,111,437,183,36,210,71,0
12086009808,1400000US12086009808,631,0,31,0,69,94,0,205,58,20,98,36,20
12086009808,1400000US12086009808,497,0,0,55,13,70,0,71,176,26,52,0,34
12086009808,1400000US12086009808,497,0,0,55,13,70,0,71,176,26,52,0,34
12086009808,1400000US12086009808,1399,0,0,216,65,116,111,415,183,36,186,71,0
12086009808,1400000US12086009808,1399,0,0,216,65,116,111,415,183,36,186,71,0
12086009808,1400000US12086009808,535,0,31,0,69,59,0,183,58,20,59,36,20
12086009808,1400000US12086009808,559,0,31,0,69,59,0,183,58,20,83,36,20
12086009808,1400000US12086009808,921,0,0,148,39,119,98,283,64,0,118,52,0
12086009901,1400000US12086009901,3554,13,133,96,563,588,282,836,183,121,349,308,82
12086009901,1400000US12086009901,619,0,0,51,216,128,62,80,16,54,12,0,0
12086009901,1400000US12086009901,619,0,0,51,216,128,62,80,16,54,12,0,0
12086009901,1400000US12086009901,2821,13,133,45,334,423,220,744,167,67,337,294,44
12086009901,1400000US12086009901,2821,13,133,45,334,423,220,744,167,67,337,294,44
12086009901,1400000US12086009901,663,0,0,36,183,165,40,95,16,54,0,36,38
12086009901,1400000US12086009901,2720,13,133,45,297,408,220,731,167,67,337,258,44
12086009901,1400000US12086009901,2720,13,133,45,297,408,220,731,167,67,337,258,44
12086009901,1400000US12086009901,462,0,0,36,133,113,40,70,16,54,0,0,0
12086009901,1400000US12086009901,462,0,0,36,133,113,40,70,16,54,0,0,0
12086009901,1400000US12086009901,1538,0,121,0,68,218,103,494,103,25,209,197,0
12086009901,1400000US12086009901,964,0,88,0,18,87,62,407,69,13,171,49,0
12086009903,1400000US12086009903,2136,34,158,246,217,377,97,405,37,132,136,234,63
12086009903,1400000US12086009903,2097,34,158,246,207,370,97,383,37,132,136,234,63
12086009903,1400000US12086009903,2107,34,158,246,217,370,97,383,37,132,136,234,63
12086009903,1400000US12086009903,1994,34,139,233,207,370,71,358,37,132,136,234,43
12086009903,1400000US12086009903,2004,34,139,233,217,370,71,358,37,132,136,234,43
12086009903,1400000US12086009903,511,0,13,116,26,48,10,118,28,16,90,46,0
12086009904,1400000US12086009904,1456,20,133,44,186,178,158,285,10,79,65,180,118
12086009904,1400000US12086009904,1273,0,133,44,176,134,61,273,10,79,65,180,118
12086009904,1400000US12086009904,1273,0,133,44,176,134,61,273,10,79,65,180,118
12086009904,1400000US12086009904,1273,0,133,44,176,134,61,273,10,79,65,180,118
12086009904,1400000US12086009904,1273,0,133,44,176,134,61,273,10,79,65,180,118
12086009905,1400000US12086009905,3249,75,103,18,221,412,430,545,485,183,604,144,29
12086009905,1400000US12086009905,2923,75,103,18,221,395,223,545,401,172,604,137,29
12086009905,1400000US12086009905,2923,75,103,18,221,395,223,545,401,172,604,137,29
12086009905,1400000US12086009905,2850,75,103,18,221,395,223,518,355,172,604,137,29
12086009905,1400000US12086009905,2850,75,103,18,221,395,223,518,355,172,604,137,29
12086009905,1400000US12086009905,1684,60,51,0,174,174,190,362,185,127,346,15,0
12086009906,1400000US12086009906,2092,0,36,49,272,263,181,536,100,274,111,190,80
12086009906,1400000US12086009906,1812,0,14,49,260,248,160,458,74,187,92,190,80
12086009906,1400000US12086009906,1824,0,14,49,260,248,160,458,86,187,92,190,80
12086009906,1400000US12086009906,1797,0,14,49,245,248,160,458,74,187,92,190,80
12086009906,1400000US12086009906,1809,0,14,49,245,248,160,458,86,187,92,190,80
12086009906,1400000US12086009906,788,0,14,15,56,178,71,199,12,69,47,88,39
12086010001,1400000US12086010001,2716,0,223,224,296,386,138,618,119,125,231,268,88
12086010001,1400000US12086010001,419,0,33,11,29,26,12,64,33,84,76,51,0
12086010001,1400000US12086010001,419,0,33,11,29,26,12,64,33,84,76,51,0
12086010001,1400000US12086010001,2185,0,190,184,267,338,126,521,86,41,127,217,88
12086010001,1400000US12086010001,2191,0,190,184,267,344,126,521,86,41,127,217,88
12086010001,1400000US12086010001,565,0,68,40,28,48,12,97,33,84,104,51,0
12086010001,1400000US12086010001,314,0,64,7,22,25,0,40,8,58,69,21,0
12086010001,1400000US12086010001,2144,0,155,184,261,338,126,521,86,41,127,217,88
12086010001,1400000US12086010001,2144,0,155,184,261,338,126,521,86,41,127,217,88
12086010001,1400000US12086010001,412,0,33,11,22,26,12,64,33,84,76,51,0
12086010001,1400000US12086010001,412,0,33,11,22,26,12,64,33,84,76,51,0
12086010005,1400000US12086010005,3068,109,140,203,604,626,168,618,126,116,138,204,16
12086010005,1400000US12086010005,2029,0,65,47,410,414,155,426,115,116,124,141,16
12086010005,1400000US12086010005,2029,0,65,47,410,414,155,426,115,116,124,141,16
12086010005,1400000US12086010005,547,64,17,27,115,137,13,118,11,0,14,31,0
12086010005,1400000US12086010005,547,64,17,27,115,137,13,118,11,0,14,31,0
12086010005,1400000US12086010005,2278,45,78,176,359,426,155,511,115,116,108,173,16
12086010005,1400000US12086010005,1233,45,0,165,166,159,39,272,56,61,95,159,16
12086010005,1400000US12086010005,908,0,78,11,193,252,116,172,59,0,13,14,0
12086010005,1400000US12086010005,485,64,17,27,64,137,13,107,11,0,14,31,0
12086010005,1400000US12086010005,485,64,17,27,64,137,13,107,11,0,14,31,0
12086010005,1400000US12086010005,1810,0,65,47,270,351,155,426,115,116,108,141,16
12086010005,1400000US12086010005,1810,0,65,47,270,351,155,426,115,116,108,141,16
12086010006,1400000US12086010006,2886,87,199,216,365,418,195,450,379,130,223,189,35
12086010006,1400000US12086010006,808,0,165,22,138,150,35,47,161,77,0,13,0
12086010006,1400000US12086010006,808,0,165,22,138,150,35,47,161,77,0,13,0
12086010006,1400000US12086010006,1748,52,34,144,227,238,117,355,142,53,182,169,35
12086010006,1400000US12086010006,1748,52,34,144,227,238,117,355,142,53,182,169,35
12086010006,1400000US12086010006,1324,35,165,72,120,180,95,119,305,77,52,104,0
12086010006,1400000US12086010006,569,35,146,72,38,134,0,29,23,38,41,13,0
12086010006,1400000US12086010006,550,0,19,0,82,46,95,68,110,39,0,91,0
12086010006,1400000US12086010006,1530,52,34,144,227,238,100,331,60,53,171,85,35
12086010006,1400000US12086010006,1530,52,34,144,227,238,100,331,60,53,171,85,35
12086010006,1400000US12086010006,776,0,165,22,120,150,35,47,147,77,0,13,0
12086010006,1400000US12086010006,776,0,165,22,120,150,35,47,147,77,0,13,0
12086010009,1400000US12086010009,3145,74,166,282,469,555,167,689,69,274,236,151,13
12086010009,1400000US12086010009,1298,36,91,118,210,272,33,203,23,146,130,36,0
12086010009,1400000US12086010009,1298,36,91,118,210,272,33,203,23,146,130,36,0
12086010009,1400000US12086010009,1579,0,75,134,186,283,134,404,46,128,61,115,13
12086010009,1400000US12086010009,1579,0,75,134,186,283,134,404,46,128,61,115,13
12086010009,1400000US12086010009,1556,74,91,162,283,272,19,285,23,146,175,26,0
12086010009,1400000US12086010009,1127,74,73,88,245,252,19,119,0,88,162,7,0
12086010009,1400000US12086010009,1565,0,75,120,186,283,134,404,46,128,61,115,13
12086010009,1400000US12086010009,1565,0,75,120,186,283,134,404,46,128,61,115,13
12086010009,1400000US12086010009,1274,36,91,118,210,272,19,203,23,146,130,26,0
12086010009,1400000US12086010009,1274,36,91,118,210,272,19,203,23,146,130,26,0
12086010010,1400000US12086010010,2130,32,56,231,331,385,168,417,69,95,169,137,40
12086010010,1400000US12086010010,960,0,56,126,116,300,114,93,0,71,18,66,0
12086010010,1400000US12086010010,960,0,56,126,116,300,114,93,0,71,18,66,0
12086010010,1400000US12086010010,995,32,0,84,165,85,50,295,69,13,147,42,13
12086010010,1400000US12086010010,995,32,0,84,165,85,50,295,69,13,147,42,13
12086010010,1400000US12086010010,1155,0,56,144,173,300,118,152,0,72,18,95,27
12086010010,1400000US12086010010,603,0,0,144,101,111,58,74,0,41,18,29,27
12086010010,1400000US12086010010,950,32,0,76,158,85,50,265,69,13,147,42,13
12086010010,1400000US12086010010,950,32,0,76,158,85,50,265,69,13,147,42,13
12086010010,1400000US12086010010,939,0,56,115,116,300,114,93,0,61,18,66,0
12086010010,1400000US12086010010,939,0,56,115,116,300,114,93,0,61,18,66,0
12086010011,1400000US12086010011,2159,27,76,104,297,287,263,578,56,55,226,129,61
12086010011,1400000US12086010011,1948,27,76,104,266,196,230,547,56,55,212,118,61
12086010011,1400000US12086010011,1959,27,76,104,266,196,230,547,56,55,212,129,61
12086010011,1400000US12086010011,1867,27,76,104,266,196,168,547,56,55,212,99,61
12086010011,1400000US12086010011,1878,27,76,104,266,196,168,547,56,55,212,110,61
12086010012,1400000US12086010012,2297,0,97,181,206,313,150,479,145,30,439,180,77
12086010012,1400000US12086010012,2096,0,97,181,171,313,129,386,127,30,405,180,77
12086010012,1400000US12086010012,2152,0,97,181,206,313,150,386,127,30,405,180,77
12086010012,1400000US12086010012,1979,0,97,181,171,270,129,386,127,30,385,126,77
12086010012,1400000US12086010012,2000,0,97,181,171,270,150,386,127,30,385,126,77
12086010012,1400000US12086010012,610,0,0,20,33,75,21,127,39,30,181,47,37
12086010013,1400000US12086010013,2081,20,124,189,222,518,137,344,71,43,210,181,22
12086010013,1400000US12086010013,1189,20,79,82,116,465,23,146,0,43,145,48,22
12086010013,1400000US12086010013,1189,20,79,82,116,465,23,146,0,43,145,48,22
12086010013,1400000US12086010013,598,0,32,0,53,43,48,182,54,0,65,121,0
12086010013,1400000US12086010013,598,0,32,0,53,43,48,182,54,0,65,121,0
12086010013,1400000US12086010013,1542,20,124,170,155,444,77,247,17,43,163,60,22
12086010013,1400000US12086010013,597,20,75,80,67,65,49,78,0,43,101,19,0
12086010013,1400000US12086010013,396,0,0,0,12,43,48,82,54,0,36,121,0
12086010013,1400000US12086010013,396,0,0,0,12,43,48,82,54,0,36,121,0
12086010013,1400000US12086010013,1097,20,79,63,99,444,11,134,0,43,134,48,22
12086010013,1400000US12086010013,1097,20,79,63,99,444,11,134,0,43,134,48,22
12086010015,1400000US12086010015,2502,32,116,218,459,557,187,480,89,13,225,126,0
12086010015,1400000US12086010015,1936,0,116,189,337,476,89,364,63,13,214,75,0
12086010015,1400000US12086010015,1936,0,116,189,337,476,89,364,63,13,214,75,0
12086010015,1400000US12086010015,2193,32,116,218,387,519,171,390,44,13,177,126,0
12086010015,1400000US12086010015,1154,32,69,53,297,243,95,131,11,13,110,100,0
12086010015,1400000US12086010015,855,0,47,138,56,176,76,236,33,0,67,26,0
12086010015,1400000US12086010015,1692,0,116,189,265,438,73,313,44,13,166,75,0
12086010015,1400000US12086010015,1692,0,116,189,265,438,73,313,44,13,166,75,0
12086010016,1400000US12086010016,1983,60,27,94,245,422,91,433,58,207,196,143,7
12086010016,1400000US12086010016,1308,0,27,63,199,279,65,352,29,71,123,100,0
12086010016,1400000US12086010016,1308,0,27,63,199,279,65,352,29,71,123,100,0
12086010016,1400000US12086010016,1554,0,27,32,228,363,65,351,58,190,139,101,0
12086010016,1400000US12086010016,582,0,0,20,18,177,32,199,0,78,32,26,0
12086010016,1400000US12086010016,883,0,27,12,210,166,33,111,58,84,107,75,0
12086010016,1400000US12086010016,1190,0,27,32,199,263,65,340,29,54,123,58,0
