Id2,Id,Estimate; Total:,Estimate; Total: - Complete kitchen facilities,Estimate; Total: - Lacking complete kitchen facilities
12086015000,1400000US12086015000,2229,2229,0
12086015100,1400000US12086015100,2370,2337,33
12086015100,1400000US12086015100,2092,2092,0
12086015100,1400000US12086015100,2092,2092,0
12086015100,1400000US12086015100,78,45,33
12086015100,1400000US12086015100,89,56,33
12086015100,1400000US12086015100,2016,2016,0
12086015100,1400000US12086015100,1172,1172,0
12086015100,1400000US12086015100,735,735,0
12086015100,1400000US12086015100,491,491,0
12086015100,1400000US12086015100,287,287,0
12086015100,1400000US12086015100,186,186,0
12086015100,1400000US12086015100,186,186,0
12086015100,1400000US12086015100,69,36,33
12086015100,1400000US12086015100,80,47,33
12086015100,1400000US12086015100,1906,1906,0
12086015100,1400000US12086015100,1906,1906,0
12086015200,1400000US12086015200,1911,1911,0
12086015200,1400000US12086015200,1765,1765,0
12086015200,1400000US12086015200,1824,1824,0
12086015200,1400000US12086015200,1728,1728,0
12086015200,1400000US12086015200,1071,1071,0
12086015200,1400000US12086015200,493,493,0
12086015200,1400000US12086015200,331,331,0
12086015200,1400000US12086015200,1639,1639,0
12086015200,1400000US12086015200,1698,1698,0
12086015300,1400000US12086015300,1454,1454,0
12086015300,1400000US12086015300,1395,1395,0
12086015300,1400000US12086015300,1395,1395,0
12086015300,1400000US12086015300,1426,1426,0
12086015300,1400000US12086015300,1137,1137,0
12086015300,1400000US12086015300,269,269,0
12086015300,1400000US12086015300,1367,1367,0
12086015300,1400000US12086015300,1367,1367,0
12086015400,1400000US12086015400,1627,1627,0
12086015400,1400000US12086015400,1572,1572,0
12086015400,1400000US12086015400,1602,1602,0
12086015400,1400000US12086015400,1583,1583,0
12086015400,1400000US12086015400,1336,1336,0
12086015400,1400000US12086015400,1533,1533,0
12086015400,1400000US12086015400,1563,1563,0
12086015500,1400000US12086015500,1830,1830,0
12086015500,1400000US12086015500,1793,1793,0
12086015500,1400000US12086015500,1814,1814,0
12086015500,1400000US12086015500,1607,1607,0
12086015500,1400000US12086015500,1406,1406,0
12086015500,1400000US12086015500,169,169,0
12086015500,1400000US12086015500,223,223,0
12086015500,1400000US12086015500,223,223,0
12086015500,1400000US12086015500,1570,1570,0
12086015500,1400000US12086015500,1591,1591,0
12086015600,1400000US12086015600,1508,1508,0
12086015600,1400000US12086015600,1385,1385,0
12086015600,1400000US12086015600,1416,1416,0
12086015600,1400000US12086015600,1108,1108,0
12086015600,1400000US12086015600,533,533,0
12086015600,1400000US12086015600,499,499,0
12086015600,1400000US12086015600,338,338,0
12086015600,1400000US12086015600,365,365,0
12086015600,1400000US12086015600,365,365,0
12086015600,1400000US12086015600,1020,1020,0
12086015600,1400000US12086015600,1051,1051,0
12086015700,1400000US12086015700,709,709,0
12086015700,1400000US12086015700,640,640,0
12086015700,1400000US12086015700,640,640,0
12086015700,1400000US12086015700,518,518,0
12086015700,1400000US12086015700,317,317,0
12086015700,1400000US12086015700,470,470,0
12086015700,1400000US12086015700,470,470,0
12086015800,1400000US12086015800,1605,1580,25
12086015800,1400000US12086015800,1537,1512,25
12086015800,1400000US12086015800,1542,1517,25
12086015800,1400000US12086015800,1454,1429,25
12086015800,1400000US12086015800,1105,1105,0
12086015800,1400000US12086015800,1400,1375,25
12086015800,1400000US12086015800,1400,1375,25
12086015900,1400000US12086015900,1095,1095,0
12086015900,1400000US12086015900,1029,1029,0
12086015900,1400000US12086015900,1043,1043,0
12086015900,1400000US12086015900,979,979,0
12086015900,1400000US12086015900,755,755,0
12086015900,1400000US12086015900,932,932,0
12086015900,1400000US12086015900,946,946,0
12086016000,1400000US12086016000,1533,1511,22
12086016000,1400000US12086016000,1407,1385,22
12086016000,1400000US12086016000,1453,1431,22
12086016000,1400000US12086016000,1310,1288,22
12086016000,1400000US12086016000,755,733,22
12086016000,1400000US12086016000,423,423,0
12086016000,1400000US12086016000,1231,1209,22
12086016000,1400000US12086016000,1277,1255,22
12086016100,1400000US12086016100,1391,1391,0
12086016100,1400000US12086016100,1340,1340,0
12086016100,1400000US12086016100,1340,1340,0
12086016100,1400000US12086016100,1296,1296,0
12086016100,1400000US12086016100,975,975,0
12086016100,1400000US12086016100,1276,1276,0
12086016100,1400000US12086016100,1276,1276,0
12086016200,1400000US12086016200,1116,1083,33
12086016200,1400000US12086016200,1015,982,33
12086016200,1400000US12086016200,1030,997,33
12086016200,1400000US12086016200,989,956,33
12086016200,1400000US12086016200,490,474,16
12086016200,1400000US12086016200,458,458,0
12086016200,1400000US12086016200,892,859,33
12086016200,1400000US12086016200,907,874,33
12086016300,1400000US12086016300,1365,1365,0
12086016300,1400000US12086016300,1244,1244,0
12086016300,1400000US12086016300,1263,1263,0
12086016300,1400000US12086016300,1145,1145,0
12086016300,1400000US12086016300,771,771,0
12086016300,1400000US12086016300,306,306,0
12086016300,1400000US12086016300,1072,1072,0
12086016300,1400000US12086016300,1091,1091,0
12086016400,1400000US12086016400,1547,1535,12
12086016400,1400000US12086016400,1480,1468,12
12086016400,1400000US12086016400,1504,1492,12
12086016400,1400000US12086016400,1439,1427,12
12086016400,1400000US12086016400,859,859,0
12086016400,1400000US12086016400,557,545,12
12086016400,1400000US12086016400,1380,1368,12
12086016400,1400000US12086016400,1404,1392,12
12086016500,1400000US12086016500,1831,1831,0
12086016500,1400000US12086016500,1584,1584,0
12086016500,1400000US12086016500,1601,1601,0
12086016500,1400000US12086016500,1623,1623,0
12086016500,1400000US12086016500,813,813,0
12086016500,1400000US12086016500,751,751,0
12086016500,1400000US12086016500,549,549,0
12086016500,1400000US12086016500,191,191,0
12086016500,1400000US12086016500,1485,1485,0
12086016500,1400000US12086016500,1502,1502,0
12086016600,1400000US12086016600,1151,1151,0
12086016600,1400000US12086016600,969,969,0
12086016600,1400000US12086016600,988,988,0
12086016600,1400000US12086016600,811,811,0
12086016600,1400000US12086016600,433,433,0
12086016600,1400000US12086016600,347,347,0
12086016600,1400000US12086016600,746,746,0
12086016600,1400000US12086016600,746,746,0
12086016700,1400000US12086016700,1248,1248,0
12086016700,1400000US12086016700,1155,1155,0
12086016700,1400000US12086016700,1186,1186,0
12086016700,1400000US12086016700,1178,1178,0
12086016700,1400000US12086016700,695,695,0
12086016700,1400000US12086016700,375,375,0
12086016700,1400000US12086016700,1099,1099,0
12086016700,1400000US12086016700,1130,1130,0
12086016800,1400000US12086016800,1264,1264,0
12086016800,1400000US12086016800,1176,1176,0
12086016800,1400000US12086016800,1176,1176,0
12086016800,1400000US12086016800,1059,1059,0
12086016800,1400000US12086016800,548,548,0
12086016800,1400000US12086016800,430,430,0
12086016800,1400000US12086016800,971,971,0
12086016800,1400000US12086016800,971,971,0
12086016900,1400000US12086016900,1481,1395,86
12086016900,1400000US12086016900,1362,1291,71
12086016900,1400000US12086016900,1406,1335,71
12086016900,1400000US12086016900,1240,1169,71
12086016900,1400000US12086016900,751,680,71
12086016900,1400000US12086016900,433,433,0
12086016900,1400000US12086016900,1172,1101,71
12086016900,1400000US12086016900,1216,1145,71
12086017000,1400000US12086017000,1683,1666,17
12086017000,1400000US12086017000,1573,1556,17
12086017000,1400000US12086017000,1573,1556,17
12086017000,1400000US12086017000,1573,1556,17
12086017000,1400000US12086017000,909,909,0
12086017000,1400000US12086017000,550,533,17
12086017000,1400000US12086017000,342,325,17
12086017000,1400000US12086017000,1491,1474,17
12086017000,1400000US12086017000,1491,1474,17
12086017100,1400000US12086017100,2372,2358,14
12086017100,1400000US12086017100,2084,2070,14
12086017100,1400000US12086017100,2132,2118,14
12086017100,1400000US12086017100,2194,2180,14
12086017100,1400000US12086017100,1165,1151,14
12086017100,1400000US12086017100,1014,1014,0
12086017100,1400000US12086017100,397,397,0
12086017100,1400000US12086017100,499,499,0
12086017100,1400000US12086017100,268,268,0
12086017100,1400000US12086017100,1969,1955,14
12086017100,1400000US12086017100,2017,2003,14
12086017200,1400000US12086017200,1134,1121,13
12086017200,1400000US12086017200,1081,1068,13
12086017200,1400000US12086017200,1081,1068,13
12086017200,1400000US12086017200,819,806,13
12086017200,1400000US12086017200,635,622,13
12086017200,1400000US12086017200,819,806,13
12086017200,1400000US12086017200,819,806,13
12086017300,1400000US12086017300,1506,1494,12
12086017300,1400000US12086017300,1285,1273,12
12086017300,1400000US12086017300,1305,1293,12
12086017300,1400000US12086017300,1154,1142,12
12086017300,1400000US12086017300,489,477,12
12086017300,1400000US12086017300,560,560,0
12086017300,1400000US12086017300,1042,1030,12
12086017300,1400000US12086017300,1062,1050,12
12086017400,1400000US12086017400,2211,2132,79
12086017400,1400000US12086017400,2043,1964,79
12086017400,1400000US12086017400,2066,1987,79
12086017400,1400000US12086017400,1697,1618,79
12086017400,1400000US12086017400,886,886,0
12086017400,1400000US12086017400,643,564,79
12086017400,1400000US12086017400,430,351,79
12086017400,1400000US12086017400,461,461,0
12086017400,1400000US12086017400,461,461,0
12086017400,1400000US12086017400,1582,1503,79
12086017400,1400000US12086017400,1605,1526,79
12086017500,1400000US12086017500,1194,1194,0
12086017500,1400000US12086017500,915,915,0
12086017500,1400000US12086017500,955,955,0
12086017500,1400000US12086017500,1064,1064,0
12086017500,1400000US12086017500,590,590,0
12086017500,1400000US12086017500,459,459,0
12086017500,1400000US12086017500,857,857,0
12086017500,1400000US12086017500,897,897,0
12086017600,1400000US12086017600,1839,1821,18
12086017600,1400000US12086017600,1673,1655,18
12086017600,1400000US12086017600,1680,1662,18
12086017600,1400000US12086017600,1607,1589,18
12086017600,1400000US12086017600,703,703,0
12086017600,1400000US12086017600,809,791,18
12086017600,1400000US12086017600,479,479,0
12086017600,1400000US12086017600,307,307,0
12086017600,1400000US12086017600,1544,1526,18
12086017600,1400000US12086017600,1551,1533,18
12086017700,1400000US12086017700,1460,1449,11
12086017700,1400000US12086017700,1215,1204,11
12086017700,1400000US12086017700,1215,1204,11
12086017700,1400000US12086017700,1226,1215,11
12086017700,1400000US12086017700,484,473,11
12086017700,1400000US12086017700,648,648,0
12086017700,1400000US12086017700,409,409,0
12086017700,1400000US12086017700,1053,1042,11
12086017700,1400000US12086017700,1053,1042,11
12086017800,1400000US12086017800,1945,1932,13
12086017800,1400000US12086017800,1732,1719,13
12086017800,1400000US12086017800,1783,1770,13
12086017800,1400000US12086017800,1742,1729,13
12086017800,1400000US12086017800,749,736,13
12086017800,1400000US12086017800,908,908,0
12086017800,1400000US12086017800,688,688,0
12086017800,1400000US12086017800,1611,1598,13
12086017800,1400000US12086017800,1662,1649,13
12086017900,1400000US12086017900,2336,2336,0
12086017900,1400000US12086017900,2080,2080,0
12086017900,1400000US12086017900,2088,2088,0
12086017900,1400000US12086017900,1804,1804,0
12086017900,1400000US12086017900,796,796,0
12086017900,1400000US12086017900,765,765,0
12086017900,1400000US12086017900,498,498,0
12086017900,1400000US12086017900,290,290,0
12086017900,1400000US12086017900,317,317,0
12086017900,1400000US12086017900,325,325,0
12086017900,1400000US12086017900,1763,1763,0
12086017900,1400000US12086017900,1763,1763,0
12086018000,1400000US12086018000,2108,2088,20
12086018000,1400000US12086018000,1797,1790,7
12086018000,1400000US12086018000,1831,1824,7
12086018000,1400000US12086018000,1693,1686,7
12086018000,1400000US12086018000,609,609,0
12086018000,1400000US12086018000,931,924,7
12086018000,1400000US12086018000,614,607,7
12086018000,1400000US12086018000,254,247,7
12086018000,1400000US12086018000,227,227,0
12086018000,1400000US12086018000,227,227,0
12086018000,1400000US12086018000,1570,1563,7
12086018000,1400000US12086018000,1604,1597,7
12086018100,1400000US12086018100,1608,1598,10
12086018100,1400000US12086018100,1431,1421,10
12086018100,1400000US12086018100,1443,1433,10
12086018100,1400000US12086018100,1163,1153,10
12086018100,1400000US12086018100,308,298,10
12086018100,1400000US12086018100,752,752,0
12086018100,1400000US12086018100,513,513,0
12086018100,1400000US12086018100,369,369,0
12086018100,1400000US12086018100,369,369,0
12086018100,1400000US12086018100,1062,1052,10
12086018100,1400000US12086018100,1074,1064,10
12086018200,1400000US12086018200,726,726,0
12086018200,1400000US12086018200,635,635,0
12086018200,1400000US12086018200,635,635,0
12086018200,1400000US12086018200,622,622,0
12086018200,1400000US12086018200,356,356,0
12086018200,1400000US12086018200,583,583,0
12086018200,1400000US12086018200,583,583,0
12086018300,1400000US12086018300,1298,1284,14
12086018300,1400000US12086018300,1050,1050,0
12086018300,1400000US12086018300,1066,1066,0
12086018300,1400000US12086018300,997,997,0
12086018300,1400000US12086018300,522,522,0
12086018300,1400000US12086018300,340,340,0
12086018300,1400000US12086018300,909,909,0
12086018300,1400000US12086018300,909,909,0
12086018400,1400000US12086018400,1252,1248,4
12086018400,1400000US12086018400,1071,1067,4
12086018400,1400000US12086018400,1093,1089,4
12086018400,1400000US12086018400,960,956,4
12086018400,1400000US12086018400,474,474,0
12086018400,1400000US12086018400,872,868,4
12086018400,1400000US12086018400,887,883,4
12086018500,1400000US12086018500,1644,1644,0
12086018500,1400000US12086018500,1412,1412,0
12086018500,1400000US12086018500,1444,1444,0
12086018500,1400000US12086018500,1165,1165,0
12086018500,1400000US12086018500,615,615,0
12086018500,1400000US12086018500,530,530,0
12086018500,1400000US12086018500,1122,1122,0
12086018500,1400000US12086018500,1130,1130,0
12086018600,1400000US12086018600,2531,2531,0
12086018600,1400000US12086018600,2151,2151,0
12086018600,1400000US12086018600,2223,2223,0
12086018600,1400000US12086018600,1988,1988,0
12086018600,1400000US12086018600,632,632,0
12086018600,1400000US12086018600,1166,1166,0
12086018600,1400000US12086018600,557,557,0
12086018600,1400000US12086018600,235,235,0
12086018600,1400000US12086018600,257,257,0
12086018600,1400000US12086018600,276,276,0
12086018600,1400000US12086018600,1894,1894,0
12086018600,1400000US12086018600,1947,1947,0
12086018700,1400000US12086018700,1249,1249,0
12086018700,1400000US12086018700,1163,1163,0
12086018700,1400000US12086018700,1163,1163,0
12086018700,1400000US12086018700,1000,1000,0
12086018700,1400000US12086018700,493,493,0
12086018700,1400000US12086018700,389,389,0
12086018700,1400000US12086018700,968,968,0
12086018700,1400000US12086018700,968,968,0
12086018800,1400000US12086018800,3101,3101,0
12086018800,1400000US12086018800,2387,2387,0
12086018800,1400000US12086018800,2451,2451,0
12086018800,1400000US12086018800,1981,1981,0
12086018800,1400000US12086018800,788,788,0
12086018800,1400000US12086018800,1005,1005,0
12086018800,1400000US12086018800,665,665,0
12086018800,1400000US12086018800,636,636,0
12086018800,1400000US12086018800,665,665,0
12086018800,1400000US12086018800,1751,1751,0
12086018800,1400000US12086018800,1786,1786,0
12086018900,1400000US12086018900,2148,2148,0
12086018900,1400000US12086018900,1776,1776,0
12086018900,1400000US12086018900,1851,1851,0
12086018900,1400000US12086018900,1347,1347,0
12086018900,1400000US12086018900,722,722,0
12086018900,1400000US12086018900,554,554,0
12086018900,1400000US12086018900,336,336,0
12086018900,1400000US12086018900,645,645,0
12086018900,1400000US12086018900,683,683,0
12086018900,1400000US12086018900,1131,1131,0
12086018900,1400000US12086018900,1168,1168,0
12086019000,1400000US12086019000,1960,1960,0
