Id2,Id,Estimate; Total:,Estimate; Total: - With public assistance income,Estimate; Total: - No public assistance income
12086003916,1400000US12086003916,360,0,360
12086003916,1400000US12086003916,756,14,742
12086003916,1400000US12086003916,756,14,742
12086003917,1400000US12086003917,2108,27,2081
12086003917,1400000US12086003917,1501,27,1474
12086003917,1400000US12086003917,1501,27,1474
12086003917,1400000US12086003917,1181,27,1154
12086003917,1400000US12086003917,647,16,631
12086003917,1400000US12086003917,748,0,748
12086003917,1400000US12086003917,748,0,748
12086003917,1400000US12086003917,753,27,726
12086003917,1400000US12086003917,753,27,726
12086003918,1400000US12086003918,1034,0,1034
12086003918,1400000US12086003918,768,0,768
12086003918,1400000US12086003918,788,0,788
12086003919,1400000US12086003919,1293,22,1271
12086003919,1400000US12086003919,1119,0,1119
12086003919,1400000US12086003919,1210,22,1188
12086003919,1400000US12086003919,722,0,722
12086003919,1400000US12086003919,791,0,791
12086003921,1400000US12086003921,1504,0,1504
12086003921,1400000US12086003921,1376,0,1376
12086003921,1400000US12086003921,1376,0,1376
12086003921,1400000US12086003921,804,0,804
12086003921,1400000US12086003921,699,0,699
12086003921,1400000US12086003921,699,0,699
12086003922,1400000US12086003922,1031,0,1031
12086003922,1400000US12086003922,938,0,938
12086003922,1400000US12086003922,953,0,953
12086003922,1400000US12086003922,608,0,608
12086003922,1400000US12086003922,623,0,623
12086004000,1400000US12086004000,2081,0,2081
12086004000,1400000US12086004000,1780,0,1780
12086004000,1400000US12086004000,1818,0,1818
12086004000,1400000US12086004000,746,0,746
12086004000,1400000US12086004000,1259,0,1259
12086004000,1400000US12086004000,1297,0,1297
12086004000,1400000US12086004000,521,0,521
12086004000,1400000US12086004000,521,0,521
12086004102,1400000US12086004102,1575,0,1575
12086004102,1400000US12086004102,1494,0,1494
12086004102,1400000US12086004102,1503,0,1503
12086004102,1400000US12086004102,452,0,452
12086004102,1400000US12086004102,1097,0,1097
12086004102,1400000US12086004102,1106,0,1106
12086004102,1400000US12086004102,397,0,397
12086004102,1400000US12086004102,397,0,397
12086004103,1400000US12086004103,1460,12,1448
12086004103,1400000US12086004103,1143,12,1131
12086004103,1400000US12086004103,1229,12,1217
12086004103,1400000US12086004103,960,0,960
12086004103,1400000US12086004103,675,0,675
12086004103,1400000US12086004103,745,0,745
12086004105,1400000US12086004105,1562,9,1553
12086004105,1400000US12086004105,1417,0,1417
12086004105,1400000US12086004105,1417,0,1417
12086004105,1400000US12086004105,707,9,698
12086004105,1400000US12086004105,771,0,771
12086004105,1400000US12086004105,771,0,771
12086004105,1400000US12086004105,646,0,646
12086004105,1400000US12086004105,646,0,646
12086004106,1400000US12086004106,1545,18,1527
12086004106,1400000US12086004106,1467,18,1449
12086004106,1400000US12086004106,1505,18,1487
12086004106,1400000US12086004106,1084,0,1084
12086004106,1400000US12086004106,1084,0,1084
12086004203,1400000US12086004203,2491,42,2449
12086004203,1400000US12086004203,2388,42,2346
12086004203,1400000US12086004203,2401,42,2359
12086004203,1400000US12086004203,936,0,936
12086004203,1400000US12086004203,1485,42,1443
12086004203,1400000US12086004203,1498,42,1456
12086004203,1400000US12086004203,903,0,903
12086004203,1400000US12086004203,903,0,903
12086004204,1400000US12086004204,1267,13,1254
12086004204,1400000US12086004204,1042,13,1029
12086004204,1400000US12086004204,1140,13,1127
12086004204,1400000US12086004204,761,13,748
12086004205,1400000US12086004205,1421,14,1407
12086004205,1400000US12086004205,1345,14,1331
12086004205,1400000US12086004205,1345,14,1331
12086004205,1400000US12086004205,777,14,763
12086004205,1400000US12086004205,616,0,616
12086004205,1400000US12086004205,616,0,616
12086004206,1400000US12086004206,1050,61,989
12086004206,1400000US12086004206,939,61,878
12086004206,1400000US12086004206,979,61,918
12086004301,1400000US12086004301,1576,0,1576
12086004301,1400000US12086004301,1414,0,1414
12086004301,1400000US12086004301,1442,0,1442
12086004301,1400000US12086004301,677,0,677
12086004301,1400000US12086004301,644,0,644
12086004301,1400000US12086004301,644,0,644
12086004303,1400000US12086004303,1632,0,1632
12086004303,1400000US12086004303,1329,0,1329
12086004303,1400000US12086004303,1355,0,1355
12086004303,1400000US12086004303,670,0,670
12086004303,1400000US12086004303,800,0,800
12086004303,1400000US12086004303,817,0,817
12086004304,1400000US12086004304,1413,18,1395
12086004304,1400000US12086004304,1241,18,1223
12086004304,1400000US12086004304,1241,18,1223
12086004304,1400000US12086004304,588,18,570
12086004304,1400000US12086004304,733,0,733
12086004304,1400000US12086004304,508,18,490
12086004304,1400000US12086004304,508,18,490
12086004403,1400000US12086004403,1665,0,1665
12086004403,1400000US12086004403,1418,0,1418
12086004403,1400000US12086004403,1418,0,1418
12086004403,1400000US12086004403,825,0,825
12086004403,1400000US12086004403,693,0,693
12086004403,1400000US12086004403,693,0,693
12086004403,1400000US12086004403,725,0,725
12086004403,1400000US12086004403,725,0,725
12086004404,1400000US12086004404,1375,14,1361
12086004404,1400000US12086004404,1194,0,1194
12086004404,1400000US12086004404,1227,0,1227
12086004404,1400000US12086004404,933,14,919
12086004404,1400000US12086004404,806,0,806
12086004404,1400000US12086004404,839,0,839
12086004405,1400000US12086004405,1933,0,1933
12086004405,1400000US12086004405,1578,0,1578
12086004405,1400000US12086004405,1578,0,1578
12086004405,1400000US12086004405,1269,0,1269
12086004405,1400000US12086004405,614,0,614
12086004405,1400000US12086004405,1056,0,1056
12086004405,1400000US12086004405,1056,0,1056
12086004406,1400000US12086004406,1761,0,1761
12086004406,1400000US12086004406,1522,0,1522
12086004406,1400000US12086004406,1522,0,1522
12086004406,1400000US12086004406,714,0,714
12086004406,1400000US12086004406,874,0,874
12086004406,1400000US12086004406,874,0,874
12086004406,1400000US12086004406,648,0,648
12086004406,1400000US12086004406,648,0,648
12086004500,1400000US12086004500,2051,25,2026
12086004500,1400000US12086004500,1898,25,1873
12086004500,1400000US12086004500,1935,25,1910
12086004500,1400000US12086004500,812,14,798
12086004500,1400000US12086004500,1178,11,1167
12086004500,1400000US12086004500,1178,11,1167
12086004500,1400000US12086004500,720,14,706
12086004500,1400000US12086004500,757,14,743
12086004602,1400000US12086004602,1243,0,1243
12086004602,1400000US12086004602,1185,0,1185
12086004602,1400000US12086004602,1185,0,1185
12086004602,1400000US12086004602,712,0,712
12086004602,1400000US12086004602,257,0,257
12086004602,1400000US12086004602,334,0,334
12086004602,1400000US12086004602,253,0,253
12086004602,1400000US12086004602,489,0,489
12086004602,1400000US12086004602,489,0,489
12086004602,1400000US12086004602,696,0,696
12086004602,1400000US12086004602,696,0,696
12086004605,1400000US12086004605,1198,0,1198
12086004605,1400000US12086004605,1157,0,1157
12086004605,1400000US12086004605,1184,0,1184
12086004605,1400000US12086004605,665,0,665
12086004605,1400000US12086004605,472,0,472
12086004605,1400000US12086004605,533,0,533
12086004605,1400000US12086004605,638,0,638
12086004605,1400000US12086004605,651,0,651
12086004607,1400000US12086004607,1199,16,1183
12086004607,1400000US12086004607,1132,16,1116
12086004607,1400000US12086004607,1167,16,1151
12086004607,1400000US12086004607,564,16,548
12086004607,1400000US12086004607,595,0,595
12086004607,1400000US12086004607,603,0,603
12086004607,1400000US12086004607,537,16,521
12086004607,1400000US12086004607,564,16,548
12086004608,1400000US12086004608,636,0,636
12086004608,1400000US12086004608,617,0,617
12086004608,1400000US12086004608,617,0,617
12086004608,1400000US12086004608,371,0,371
12086004608,1400000US12086004608,352,0,352
12086004608,1400000US12086004608,352,0,352
12086004701,1400000US12086004701,2051,13,2038
12086004701,1400000US12086004701,1901,13,1888
12086004701,1400000US12086004701,1941,13,1928
12086004701,1400000US12086004701,1232,13,1219
12086004701,1400000US12086004701,867,13,854
12086004701,1400000US12086004701,310,0,310
12086004701,1400000US12086004701,706,0,706
12086004701,1400000US12086004701,721,0,721
12086004701,1400000US12086004701,1195,13,1182
12086004701,1400000US12086004701,1220,13,1207
12086004702,1400000US12086004702,2037,28,2009
12086004702,1400000US12086004702,1875,20,1855
12086004702,1400000US12086004702,1905,20,1885
12086004702,1400000US12086004702,1419,28,1391
12086004702,1400000US12086004702,862,7,855
12086004702,1400000US12086004702,451,21,430
12086004702,1400000US12086004702,253,8,245
12086004702,1400000US12086004702,583,0,583
12086004702,1400000US12086004702,583,0,583
12086004702,1400000US12086004702,1292,20,1272
12086004702,1400000US12086004702,1322,20,1302
12086004703,1400000US12086004703,1708,89,1619
12086004703,1400000US12086004703,1652,89,1563
12086004703,1400000US12086004703,1674,89,1585
12086004703,1400000US12086004703,1275,67,1208
12086004703,1400000US12086004703,811,58,753
12086004703,1400000US12086004703,426,9,417
12086004703,1400000US12086004703,415,22,393
12086004703,1400000US12086004703,415,22,393
12086004703,1400000US12086004703,1237,67,1170
12086004703,1400000US12086004703,1259,67,1192
12086004901,1400000US12086004901,1274,31,1243
12086004901,1400000US12086004901,1143,31,1112
12086004901,1400000US12086004901,1223,31,1192
12086004901,1400000US12086004901,1255,31,1224
12086004901,1400000US12086004901,771,11,760
12086004901,1400000US12086004901,371,0,371
12086004901,1400000US12086004901,1135,31,1104
12086004901,1400000US12086004901,1215,31,1184
12086004902,1400000US12086004902,2051,69,1982
12086004902,1400000US12086004902,1954,56,1898
12086004902,1400000US12086004902,1954,56,1898
12086004902,1400000US12086004902,1967,69,1898
12086004902,1400000US12086004902,1689,56,1633
12086004902,1400000US12086004902,1911,56,1855
12086004902,1400000US12086004902,1911,56,1855
12086005001,1400000US12086005001,2368,9,2359
12086005001,1400000US12086005001,2197,0,2197
12086005001,1400000US12086005001,2197,0,2197
12086005001,1400000US12086005001,2248,9,2239
12086005001,1400000US12086005001,1410,0,1410
12086005001,1400000US12086005001,776,9,767
12086005001,1400000US12086005001,455,9,446
12086005001,1400000US12086005001,2077,0,2077
12086005001,1400000US12086005001,2077,0,2077
12086005002,1400000US12086005002,1835,37,1798
12086005002,1400000US12086005002,1798,37,1761
12086005002,1400000US12086005002,1798,37,1761
12086005002,1400000US12086005002,1815,37,1778
12086005002,1400000US12086005002,1362,37,1325
12086005002,1400000US12086005002,370,0,370
12086005002,1400000US12086005002,285,0,285
12086005002,1400000US12086005002,1778,37,1741
12086005002,1400000US12086005002,1778,37,1741
12086005102,1400000US12086005102,1888,0,1888
12086005102,1400000US12086005102,1783,0,1783
12086005102,1400000US12086005102,1783,0,1783
12086005102,1400000US12086005102,1762,0,1762
12086005102,1400000US12086005102,1290,0,1290
12086005102,1400000US12086005102,431,0,431
12086005102,1400000US12086005102,1657,0,1657
12086005102,1400000US12086005102,1657,0,1657
12086005103,1400000US12086005103,908,8,900
12086005103,1400000US12086005103,807,8,799
12086005103,1400000US12086005103,818,8,810
12086005103,1400000US12086005103,891,8,883
12086005103,1400000US12086005103,574,8,566
12086005103,1400000US12086005103,284,0,284
12086005103,1400000US12086005103,801,8,793
12086005103,1400000US12086005103,801,8,793
12086005104,1400000US12086005104,1423,11,1412
12086005104,1400000US12086005104,1224,11,1213
12086005104,1400000US12086005104,1261,11,1250
12086005104,1400000US12086005104,1401,11,1390
12086005104,1400000US12086005104,814,11,803
12086005104,1400000US12086005104,470,0,470
12086005104,1400000US12086005104,1202,11,1191
12086005104,1400000US12086005104,1239,11,1228
12086005201,1400000US12086005201,2173,32,2141
12086005201,1400000US12086005201,1899,32,1867
12086005201,1400000US12086005201,1915,32,1883
12086005201,1400000US12086005201,2072,32,2040
12086005201,1400000US12086005201,938,14,924
12086005201,1400000US12086005201,1008,18,990
12086005201,1400000US12086005201,889,18,871
12086005201,1400000US12086005201,1859,32,1827
12086005201,1400000US12086005201,1875,32,1843
12086005202,1400000US12086005202,1995,0,1995
12086005202,1400000US12086005202,1689,0,1689
12086005202,1400000US12086005202,1786,0,1786
12086005202,1400000US12086005202,1947,0,1947
12086005202,1400000US12086005202,602,0,602
12086005202,1400000US12086005202,1263,0,1263
12086005202,1400000US12086005202,1118,0,1118
12086005202,1400000US12086005202,591,0,591
12086005202,1400000US12086005202,1669,0,1669
12086005202,1400000US12086005202,1766,0,1766
12086005302,1400000US12086005302,2991,13,2978
12086005302,1400000US12086005302,2524,13,2511
12086005302,1400000US12086005302,2572,13,2559
12086005302,1400000US12086005302,2906,13,2893
12086005302,1400000US12086005302,1360,13,1347
12086005302,1400000US12086005302,1325,0,1325
12086005302,1400000US12086005302,963,0,963
12086005302,1400000US12086005302,439,0,439
12086005302,1400000US12086005302,2483,13,2470
12086005302,1400000US12086005302,2531,13,2518
12086005303,1400000US12086005303,1275,36,1239
12086005303,1400000US12086005303,1028,22,1006
12086005303,1400000US12086005303,1085,22,1063
12086005303,1400000US12086005303,1275,36,1239
12086005303,1400000US12086005303,591,22,569
12086005303,1400000US12086005303,584,14,570
12086005303,1400000US12086005303,493,14,479
12086005303,1400000US12086005303,1028,22,1006
12086005303,1400000US12086005303,1085,22,1063
12086005304,1400000US12086005304,1924,0,1924
12086005304,1400000US12086005304,1742,0,1742
12086005304,1400000US12086005304,1753,0,1753
12086005304,1400000US12086005304,1902,0,1902
12086005304,1400000US12086005304,992,0,992
12086005304,1400000US12086005304,790,0,790
12086005304,1400000US12086005304,702,0,702
12086005304,1400000US12086005304,1731,0,1731
12086005304,1400000US12086005304,1742,0,1742
12086005403,1400000US12086005403,531,0,531
12086005403,1400000US12086005403,460,0,460
12086005403,1400000US12086005403,460,0,460
12086005403,1400000US12086005403,531,0,531
12086005403,1400000US12086005403,460,0,460
12086005403,1400000US12086005403,460,0,460
12086005405,1400000US12086005405,1140,14,1126
12086005405,1400000US12086005405,1007,14,993
12086005405,1400000US12086005405,1007,14,993
12086005405,1400000US12086005405,1024,14,1010
12086005405,1400000US12086005405,533,0,533
12086005405,1400000US12086005405,474,14,460
12086005405,1400000US12086005405,333,14,319
12086005405,1400000US12086005405,891,14,877
12086005405,1400000US12086005405,891,14,877
12086005406,1400000US12086005406,1377,0,1377
12086005406,1400000US12086005406,1215,0,1215
12086005406,1400000US12086005406,1215,0,1215
12086005406,1400000US12086005406,1368,0,1368
12086005406,1400000US12086005406,883,0,883
12086005406,1400000US12086005406,647,0,647
12086005406,1400000US12086005406,1215,0,1215
12086005406,1400000US12086005406,1215,0,1215
12086005407,1400000US12086005407,832,0,832
12086005407,1400000US12086005407,701,0,701
12086005407,1400000US12086005407,701,0,701
12086005407,1400000US12086005407,809,0,809
12086005407,1400000US12086005407,678,0,678
12086005407,1400000US12086005407,678,0,678
12086005409,1400000US12086005409,1500,61,1439
12086005409,1400000US12086005409,1264,61,1203
12086005409,1400000US12086005409,1321,61,1260
12086005409,1400000US12086005409,1442,61,1381
12086005409,1400000US12086005409,687,40,647
