Id2,Id,Estimate; Total:,Estimate; Total: - With Social Security income,Estimate; Total: - No Social Security income
12095012701,1400000US12095012701,2300,329,1971
12095012701,1400000US12095012701,2300,329,1971
12095012701,1400000US12095012701,693,92,601
12095012701,1400000US12095012701,487,39,448
12095012800,1400000US12095012800,1615,428,1187
12095012800,1400000US12095012800,1571,428,1143
12095012800,1400000US12095012800,1571,428,1143
12095012800,1400000US12095012800,1536,413,1123
12095012800,1400000US12095012800,1536,413,1123
12095012800,1400000US12095012800,339,168,171
12095012800,1400000US12095012800,356,82,274
12095012800,1400000US12095012800,240,45,195
12095012900,1400000US12095012900,1431,371,1060
12095012900,1400000US12095012900,1328,355,973
12095012900,1400000US12095012900,1338,355,983
12095012900,1400000US12095012900,1268,355,913
12095012900,1400000US12095012900,1278,355,923
12095012900,1400000US12095012900,430,125,305
12095013201,1400000US12095013201,1477,306,1171
12095013201,1400000US12095013201,1067,251,816
12095013201,1400000US12095013201,1101,251,850
12095013201,1400000US12095013201,810,143,667
12095013201,1400000US12095013201,507,56,451
12095013201,1400000US12095013201,466,163,303
12095013201,1400000US12095013201,490,163,327
12095013201,1400000US12095013201,601,88,513
12095013201,1400000US12095013201,611,88,523
12095013202,1400000US12095013202,1824,268,1556
12095013202,1400000US12095013202,1211,234,977
12095013202,1400000US12095013202,1238,234,1004
12095013202,1400000US12095013202,994,156,838
12095013202,1400000US12095013202,571,94,477
12095013202,1400000US12095013202,517,95,422
12095013202,1400000US12095013202,534,95,439
12095013202,1400000US12095013202,694,139,555
12095013202,1400000US12095013202,704,139,565
12095013300,1400000US12095013300,2612,932,1680
12095013300,1400000US12095013300,2233,822,1411
12095013300,1400000US12095013300,2264,835,1429
12095013300,1400000US12095013300,981,325,656
12095013300,1400000US12095013300,537,217,320
12095013300,1400000US12095013300,1501,564,937
12095013300,1400000US12095013300,1501,564,937
12095013300,1400000US12095013300,732,258,474
12095013300,1400000US12095013300,763,271,492
12095013402,1400000US12095013402,1038,338,700
12095013402,1400000US12095013402,750,296,454
12095013402,1400000US12095013402,802,296,506
12095013402,1400000US12095013402,491,130,361
12095013402,1400000US12095013402,238,53,185
12095013402,1400000US12095013402,404,196,208
12095013402,1400000US12095013402,415,196,219
12095013402,1400000US12095013402,346,100,246
12095013402,1400000US12095013402,387,100,287
12095013403,1400000US12095013403,1175,316,859
12095013403,1400000US12095013403,1014,270,744
12095013403,1400000US12095013403,1014,270,744
12095013403,1400000US12095013403,585,121,464
12095013403,1400000US12095013403,337,100,237
12095013403,1400000US12095013403,549,181,368
12095013403,1400000US12095013403,549,181,368
12095013403,1400000US12095013403,465,89,376
12095013403,1400000US12095013403,465,89,376
12095013405,1400000US12095013405,915,154,761
12095013405,1400000US12095013405,601,137,464
12095013405,1400000US12095013405,601,137,464
12095013405,1400000US12095013405,428,39,389
12095013406,1400000US12095013406,1458,317,1141
12095013406,1400000US12095013406,1065,289,776
12095013406,1400000US12095013406,1065,289,776
12095013406,1400000US12095013406,579,132,447
12095013406,1400000US12095013406,626,157,469
12095013406,1400000US12095013406,626,157,469
12095013406,1400000US12095013406,439,132,307
12095013406,1400000US12095013406,439,132,307
12095013503,1400000US12095013503,990,226,764
12095013503,1400000US12095013503,654,178,476
12095013503,1400000US12095013503,663,181,482
12095013503,1400000US12095013503,632,194,438
12095013503,1400000US12095013503,377,142,235
12095013503,1400000US12095013503,480,161,319
12095013503,1400000US12095013503,489,164,325
12095013505,1400000US12095013505,1576,613,963
12095013505,1400000US12095013505,1336,582,754
12095013505,1400000US12095013505,1336,582,754
12095013505,1400000US12095013505,731,288,443
12095013505,1400000US12095013505,532,259,273
12095013505,1400000US12095013505,748,315,433
12095013505,1400000US12095013505,748,315,433
12095013505,1400000US12095013505,588,267,321
12095013505,1400000US12095013505,588,267,321
12095013507,1400000US12095013507,2512,181,2331
12095013507,1400000US12095013507,1730,154,1576
12095013507,1400000US12095013507,1819,154,1665
12095013507,1400000US12095013507,954,48,906
12095013507,1400000US12095013507,535,39,496
12095013507,1400000US12095013507,1024,115,909
12095013507,1400000US12095013507,1036,115,921
12095013507,1400000US12095013507,706,39,667
12095013507,1400000US12095013507,783,39,744
12095013508,1400000US12095013508,867,52,815
12095013508,1400000US12095013508,665,52,613
12095013508,1400000US12095013508,665,52,613
12095013509,1400000US12095013509,526,223,303
12095013509,1400000US12095013509,508,223,285
12095013510,1400000US12095013510,1060,55,1005
12095013510,1400000US12095013510,896,55,841
12095013510,1400000US12095013510,896,55,841
12095013511,1400000US12095013511,1808,631,1177
12095013511,1400000US12095013511,1561,588,973
12095013511,1400000US12095013511,1561,588,973
12095013511,1400000US12095013511,796,278,518
12095013511,1400000US12095013511,576,243,333
12095013511,1400000US12095013511,882,333,549
12095013511,1400000US12095013511,882,333,549
12095013511,1400000US12095013511,679,255,424
12095013511,1400000US12095013511,679,255,424
12095013512,1400000US12095013512,1875,470,1405
12095013512,1400000US12095013512,1404,395,1009
12095013512,1400000US12095013512,1404,395,1009
12095013512,1400000US12095013512,1018,163,855
12095013512,1400000US12095013512,608,99,509
12095013512,1400000US12095013512,711,258,453
12095013512,1400000US12095013512,711,258,453
12095013512,1400000US12095013512,693,137,556
12095013512,1400000US12095013512,693,137,556
12095013603,1400000US12095013603,2155,621,1534
12095013603,1400000US12095013603,1638,472,1166
12095013603,1400000US12095013603,1696,491,1205
12095013603,1400000US12095013603,688,94,594
12095013603,1400000US12095013603,1186,417,769
12095013603,1400000US12095013603,1244,436,808
12095013603,1400000US12095013603,452,55,397
12095013603,1400000US12095013603,452,55,397
12095013604,1400000US12095013604,2643,421,2222
12095013604,1400000US12095013604,1904,340,1564
12095013604,1400000US12095013604,1926,340,1586
12095013604,1400000US12095013604,644,145,499
12095013604,1400000US12095013604,1524,220,1304
12095013604,1400000US12095013604,1546,220,1326
12095013604,1400000US12095013604,380,120,260
12095013604,1400000US12095013604,380,120,260
12095013605,1400000US12095013605,1399,230,1169
12095013605,1400000US12095013605,1082,196,886
12095013605,1400000US12095013605,1091,196,895
12095013605,1400000US12095013605,857,178,679
12095013605,1400000US12095013605,866,178,688
12095013606,1400000US12095013606,1245,207,1038
12095013606,1400000US12095013606,954,135,819
12095013606,1400000US12095013606,954,135,819
12095013606,1400000US12095013606,639,76,563
12095013606,1400000US12095013606,317,53,264
12095013606,1400000US12095013606,469,76,393
12095013606,1400000US12095013606,469,76,393
12095013606,1400000US12095013606,485,59,426
12095013606,1400000US12095013606,485,59,426
12095013607,1400000US12095013607,1965,529,1436
12095013607,1400000US12095013607,1415,367,1048
12095013607,1400000US12095013607,1465,397,1068
12095013607,1400000US12095013607,425,102,323
12095013607,1400000US12095013607,1172,340,832
12095013607,1400000US12095013607,1209,357,852
12095013701,1400000US12095013701,1905,162,1743
12095013701,1400000US12095013701,1570,122,1448
12095013701,1400000US12095013701,1603,122,1481
12095013701,1400000US12095013701,616,26,590
12095013701,1400000US12095013701,1050,108,942
12095013701,1400000US12095013701,1083,108,975
12095013702,1400000US12095013702,2295,465,1830
12095013702,1400000US12095013702,1842,389,1453
12095013702,1400000US12095013702,1842,389,1453
12095013702,1400000US12095013702,530,141,389
12095013702,1400000US12095013702,1460,289,1171
12095013702,1400000US12095013702,1460,289,1171
12095013801,1400000US12095013801,940,223,717
12095013801,1400000US12095013801,903,223,680
12095013801,1400000US12095013801,940,223,717
12095013801,1400000US12095013801,819,197,622
12095013801,1400000US12095013801,856,197,659
12095013802,1400000US12095013802,1089,384,705
12095013802,1400000US12095013802,1047,352,695
12095013802,1400000US12095013802,1056,361,695
12095013802,1400000US12095013802,980,327,653
12095013802,1400000US12095013802,980,327,653
12095013802,1400000US12095013802,194,38,156
12095013803,1400000US12095013803,1103,277,826
12095013803,1400000US12095013803,1008,272,736
12095013803,1400000US12095013803,1013,277,736
12095013803,1400000US12095013803,889,254,635
12095013803,1400000US12095013803,894,259,635
12095013803,1400000US12095013803,243,53,190
12095013900,1400000US12095013900,1749,562,1187
12095013900,1400000US12095013900,1620,512,1108
12095013900,1400000US12095013900,1670,562,1108
12095013900,1400000US12095013900,1539,476,1063
12095013900,1400000US12095013900,1539,476,1063
12095013900,1400000US12095013900,393,179,214
12095014000,1400000US12095014000,2538,761,1777
12095014000,1400000US12095014000,2488,749,1739
12095014000,1400000US12095014000,2500,749,1751
12095014000,1400000US12095014000,2407,732,1675
12095014000,1400000US12095014000,2419,732,1687
12095014000,1400000US12095014000,517,208,309
12095014000,1400000US12095014000,774,202,572
12095014000,1400000US12095014000,505,180,325
12095014100,1400000US12095014100,2143,602,1541
12095014100,1400000US12095014100,1837,474,1363
12095014100,1400000US12095014100,1889,500,1389
12095014100,1400000US12095014100,1729,464,1265
12095014100,1400000US12095014100,1781,490,1291
12095014100,1400000US12095014100,325,161,164
12095014100,1400000US12095014100,393,68,325
12095014100,1400000US12095014100,199,43,156
12095014200,1400000US12095014200,3111,703,2408
12095014200,1400000US12095014200,1816,534,1282
12095014200,1400000US12095014200,1846,534,1312
12095014200,1400000US12095014200,629,97,532
12095014200,1400000US12095014200,679,97,582
12095014200,1400000US12095014200,506,60,446
12095014200,1400000US12095014200,526,60,466
12095014200,1400000US12095014200,1453,277,1176
12095014200,1400000US12095014200,643,169,474
12095014200,1400000US12095014200,487,53,434
12095014200,1400000US12095014200,945,362,583
12095014200,1400000US12095014200,945,362,583
12095014200,1400000US12095014200,545,52,493
12095014200,1400000US12095014200,565,52,513
12095014200,1400000US12095014200,871,172,699
12095014200,1400000US12095014200,901,172,729
12095014200,1400000US12095014200,468,60,408
12095014200,1400000US12095014200,468,60,408
12095014301,1400000US12095014301,1747,381,1366
12095014301,1400000US12095014301,1247,340,907
12095014301,1400000US12095014301,1344,340,1004
12095014301,1400000US12095014301,495,57,438
12095014301,1400000US12095014301,876,292,584
12095014301,1400000US12095014301,935,292,643
12095014301,1400000US12095014301,371,48,323
12095014301,1400000US12095014301,409,48,361
12095014301,1400000US12095014301,179,53,126
12095014302,1400000US12095014302,1692,404,1288
12095014302,1400000US12095014302,1111,321,790
12095014302,1400000US12095014302,1111,321,790
12095014302,1400000US12095014302,238,23,215
12095014302,1400000US12095014302,238,23,215
12095014302,1400000US12095014302,825,156,669
12095014302,1400000US12095014302,345,114,231
12095014302,1400000US12095014302,552,197,355
12095014302,1400000US12095014302,552,197,355
12095014302,1400000US12095014302,559,124,435
12095014302,1400000US12095014302,559,124,435
12095014302,1400000US12095014302,221,23,198
12095014302,1400000US12095014302,221,23,198
12095014400,1400000US12095014400,1123,293,830
12095014400,1400000US12095014400,899,279,620
12095014400,1400000US12095014400,899,279,620
12095014400,1400000US12095014400,810,266,544
12095014400,1400000US12095014400,810,266,544
12095014502,1400000US12095014502,1666,188,1478
12095014502,1400000US12095014502,460,91,369
12095014502,1400000US12095014502,500,102,398
12095014502,1400000US12095014502,1022,86,936
12095014502,1400000US12095014502,1022,86,936
12095014502,1400000US12095014502,384,38,346
12095014502,1400000US12095014502,1022,86,936
12095014502,1400000US12095014502,1022,86,936
12095014503,1400000US12095014503,1716,542,1174
12095014503,1400000US12095014503,841,349,492
12095014503,1400000US12095014503,841,349,492
12095014503,1400000US12095014503,812,193,619
12095014503,1400000US12095014503,812,193,619
12095014503,1400000US12095014503,440,93,347
12095014503,1400000US12095014503,163,52,111
12095014503,1400000US12095014503,493,256,237
12095014503,1400000US12095014503,493,256,237
12095014503,1400000US12095014503,783,193,590
12095014503,1400000US12095014503,783,193,590
12095014503,1400000US12095014503,348,93,255
12095014503,1400000US12095014503,348,93,255
12095014504,1400000US12095014504,1117,101,1016
12095014504,1400000US12095014504,620,13,607
12095014504,1400000US12095014504,703,13,690
12095014504,1400000US12095014504,495,13,482
12095014504,1400000US12095014504,578,13,565
12095014601,1400000US12095014601,2538,442,2096
12095014601,1400000US12095014601,2074,423,1651
12095014601,1400000US12095014601,2084,433,1651
12095014601,1400000US12095014601,2074,423,1651
12095014601,1400000US12095014601,2084,433,1651
12095014601,1400000US12095014601,429,35,394
12095014605,1400000US12095014605,1440,689,751
12095014605,1400000US12095014605,1369,658,711
12095014605,1400000US12095014605,1381,658,723
12095014605,1400000US12095014605,1350,648,702
12095014605,1400000US12095014605,1362,648,714
12095014606,1400000US12095014606,3001,154,2847
12095014606,1400000US12095014606,1347,75,1272
12095014606,1400000US12095014606,1360,75,1285
12095014606,1400000US12095014606,838,54,784
12095014606,1400000US12095014606,838,54,784
12095014606,1400000US12095014606,614,13,601
12095014606,1400000US12095014606,627,13,614
12095014606,1400000US12095014606,749,55,694
12095014606,1400000US12095014606,1099,33,1066
12095014606,1400000US12095014606,1099,33,1066
12095014606,1400000US12095014606,838,54,784
12095014606,1400000US12095014606,838,54,784
12095014606,1400000US12095014606,488,13,475
12095014606,1400000US12095014606,501,13,488
12095014607,1400000US12095014607,2506,328,2178
12095014607,1400000US12095014607,1552,274,1278
12095014607,1400000US12095014607,1582,274,1308
12095014607,1400000US12095014607,1210,239,971
12095014607,1400000US12095014607,1227,239,988
12095014608,1400000US12095014608,1637,404,1233
12095014608,1400000US12095014608,1087,393,694
12095014608,1400000US12095014608,1160,393,767
12095014608,1400000US12095014608,1087,393,694
12095014608,1400000US12095014608,1139,393,746
