Id2,Id,Estimate; Total:,Estimate; Total: - With Supplemental Security Income (SSI),Estimate; Total: - No Supplemental Security Income (SSI)
12086008307,1400000US12086008307,833,25,808
12086008307,1400000US12086008307,785,64,721
12086008307,1400000US12086008307,819,64,755
12086008307,1400000US12086008307,785,16,769
12086008307,1400000US12086008307,375,16,359
12086008307,1400000US12086008307,744,64,680
12086008307,1400000US12086008307,778,64,714
12086008307,1400000US12086008307,669,0,669
12086008307,1400000US12086008307,696,16,680
12086008307,1400000US12086008307,363,52,311
12086008308,1400000US12086008308,1492,55,1437
12086008308,1400000US12086008308,797,38,759
12086008308,1400000US12086008308,807,38,769
12086008308,1400000US12086008308,562,17,545
12086008308,1400000US12086008308,565,17,548
12086008308,1400000US12086008308,731,38,693
12086008308,1400000US12086008308,562,17,545
12086008308,1400000US12086008308,565,17,548
12086008308,1400000US12086008308,625,38,587
12086008308,1400000US12086008308,625,38,587
12086008309,1400000US12086008309,1351,225,1126
12086008309,1400000US12086008309,1256,225,1031
12086008309,1400000US12086008309,1256,225,1031
12086008309,1400000US12086008309,1256,225,1031
12086008309,1400000US12086008309,1256,225,1031
12086008309,1400000US12086008309,402,44,358
12086008405,1400000US12086008405,2006,31,1975
12086008405,1400000US12086008405,1848,31,1817
12086008405,1400000US12086008405,1848,31,1817
12086008405,1400000US12086008405,1046,21,1025
12086008405,1400000US12086008405,663,21,642
12086008405,1400000US12086008405,263,0,263
12086008405,1400000US12086008405,830,10,820
12086008405,1400000US12086008405,830,10,820
12086008405,1400000US12086008405,1018,21,997
12086008405,1400000US12086008405,1018,21,997
12086008407,1400000US12086008407,2463,0,2463
12086008407,1400000US12086008407,2353,0,2353
12086008407,1400000US12086008407,2396,0,2396
12086008407,1400000US12086008407,1786,0,1786
12086008407,1400000US12086008407,1240,0,1240
12086008407,1400000US12086008407,466,0,466
12086008407,1400000US12086008407,600,0,600
12086008407,1400000US12086008407,610,0,610
12086008407,1400000US12086008407,1753,0,1753
12086008407,1400000US12086008407,1786,0,1786
12086008409,1400000US12086008409,1828,21,1807
12086008409,1400000US12086008409,1676,14,1662
12086008409,1400000US12086008409,1683,14,1669
12086008409,1400000US12086008409,790,14,776
12086008409,1400000US12086008409,428,7,421
12086008409,1400000US12086008409,272,7,265
12086008409,1400000US12086008409,916,0,916
12086008409,1400000US12086008409,923,0,923
12086008409,1400000US12086008409,760,14,746
12086008409,1400000US12086008409,760,14,746
12086008410,1400000US12086008410,2185,34,2151
12086008410,1400000US12086008410,1922,26,1896
12086008410,1400000US12086008410,1961,26,1935
12086008410,1400000US12086008410,1142,26,1116
12086008410,1400000US12086008410,552,0,552
12086008410,1400000US12086008410,531,26,505
12086008410,1400000US12086008410,255,0,255
12086008410,1400000US12086008410,810,0,810
12086008410,1400000US12086008410,829,0,829
12086008410,1400000US12086008410,1112,26,1086
12086008410,1400000US12086008410,1132,26,1106
12086008412,1400000US12086008412,2350,99,2251
12086008412,1400000US12086008412,2038,87,1951
12086008412,1400000US12086008412,2077,87,1990
12086008412,1400000US12086008412,1416,85,1331
12086008412,1400000US12086008412,650,62,588
12086008412,1400000US12086008412,585,23,562
12086008412,1400000US12086008412,749,14,735
12086008412,1400000US12086008412,788,14,774
12086008412,1400000US12086008412,1289,73,1216
12086008412,1400000US12086008412,1289,73,1216
12086008414,1400000US12086008414,2287,105,2182
12086008414,1400000US12086008414,1998,61,1937
12086008414,1400000US12086008414,2026,61,1965
12086008414,1400000US12086008414,1359,61,1298
12086008414,1400000US12086008414,834,16,818
12086008414,1400000US12086008414,397,39,358
12086008414,1400000US12086008414,256,39,217
12086008414,1400000US12086008414,698,0,698
12086008414,1400000US12086008414,711,0,711
12086008414,1400000US12086008414,1300,61,1239
12086008414,1400000US12086008414,1315,61,1254
12086008415,1400000US12086008415,1599,14,1585
12086008415,1400000US12086008415,1451,14,1437
12086008415,1400000US12086008415,1480,14,1466
12086008415,1400000US12086008415,716,14,702
12086008415,1400000US12086008415,452,14,438
12086008415,1400000US12086008415,234,0,234
12086008415,1400000US12086008415,768,0,768
12086008415,1400000US12086008415,777,0,777
12086008415,1400000US12086008415,683,14,669
12086008415,1400000US12086008415,703,14,689
12086008416,1400000US12086008416,1249,52,1197
12086008416,1400000US12086008416,1206,52,1154
12086008416,1400000US12086008416,1206,52,1154
12086008416,1400000US12086008416,974,49,925
12086008416,1400000US12086008416,629,40,589
12086008416,1400000US12086008416,958,49,909
12086008416,1400000US12086008416,958,49,909
12086008417,1400000US12086008417,2553,279,2274
12086008417,1400000US12086008417,2265,233,2032
12086008417,1400000US12086008417,2298,242,2056
12086008417,1400000US12086008417,1988,217,1771
12086008417,1400000US12086008417,1047,153,894
12086008417,1400000US12086008417,838,55,783
12086008417,1400000US12086008417,572,37,535
12086008417,1400000US12086008417,1867,190,1677
12086008417,1400000US12086008417,1900,199,1701
12086008418,1400000US12086008418,911,31,880
12086008418,1400000US12086008418,857,31,826
12086008418,1400000US12086008418,857,31,826
12086008418,1400000US12086008418,655,31,624
12086008418,1400000US12086008418,632,31,601
12086008418,1400000US12086008418,632,31,601
12086008419,1400000US12086008419,2184,36,2148
12086008419,1400000US12086008419,1977,36,1941
12086008419,1400000US12086008419,1977,36,1941
12086008419,1400000US12086008419,1650,36,1614
12086008419,1400000US12086008419,904,36,868
12086008419,1400000US12086008419,640,0,640
12086008419,1400000US12086008419,489,0,489
12086008419,1400000US12086008419,460,0,460
12086008419,1400000US12086008419,460,0,460
12086008419,1400000US12086008419,1517,36,1481
12086008419,1400000US12086008419,1517,36,1481
12086008501,1400000US12086008501,1920,61,1859
12086008501,1400000US12086008501,1820,47,1773
12086008501,1400000US12086008501,1839,47,1792
12086008501,1400000US12086008501,1565,61,1504
12086008501,1400000US12086008501,1217,47,1170
12086008501,1400000US12086008501,297,14,283
12086008501,1400000US12086008501,346,0,346
12086008501,1400000US12086008501,346,0,346
12086008501,1400000US12086008501,1474,47,1427
12086008501,1400000US12086008501,1493,47,1446
12086008502,1400000US12086008502,1433,25,1408
12086008502,1400000US12086008502,1381,25,1356
12086008502,1400000US12086008502,1395,25,1370
12086008502,1400000US12086008502,1044,25,1019
12086008502,1400000US12086008502,838,25,813
12086008502,1400000US12086008502,346,0,346
12086008502,1400000US12086008502,360,0,360
12086008502,1400000US12086008502,1035,25,1010
12086008502,1400000US12086008502,1035,25,1010
12086008601,1400000US12086008601,1405,101,1304
12086008601,1400000US12086008601,1345,97,1248
12086008601,1400000US12086008601,1355,97,1258
12086008601,1400000US12086008601,1235,97,1138
12086008601,1400000US12086008601,935,87,848
12086008601,1400000US12086008601,197,10,187
12086008601,1400000US12086008601,153,0,153
12086008601,1400000US12086008601,153,0,153
12086008601,1400000US12086008601,1192,97,1095
12086008601,1400000US12086008601,1202,97,1105
12086008602,1400000US12086008602,2022,97,1925
12086008602,1400000US12086008602,1897,97,1800
12086008602,1400000US12086008602,1951,97,1854
12086008602,1400000US12086008602,1588,87,1501
12086008602,1400000US12086008602,1164,71,1093
12086008602,1400000US12086008602,361,16,345
12086008602,1400000US12086008602,384,10,374
12086008602,1400000US12086008602,422,10,412
12086008602,1400000US12086008602,1513,87,1426
12086008602,1400000US12086008602,1529,87,1442
12086008701,1400000US12086008701,1693,92,1601
12086008701,1400000US12086008701,1534,76,1458
12086008701,1400000US12086008701,1561,76,1485
12086008701,1400000US12086008701,1512,74,1438
12086008701,1400000US12086008701,1161,58,1103
12086008701,1400000US12086008701,182,16,166
12086008701,1400000US12086008701,1383,58,1325
12086008701,1400000US12086008701,1410,58,1352
12086008702,1400000US12086008702,1651,114,1537
12086008702,1400000US12086008702,1462,114,1348
12086008702,1400000US12086008702,1500,114,1386
12086008702,1400000US12086008702,1374,106,1268
12086008702,1400000US12086008702,1019,54,965
12086008702,1400000US12086008702,1241,106,1135
12086008702,1400000US12086008702,1279,106,1173
12086008803,1400000US12086008803,2096,158,1938
12086008803,1400000US12086008803,1949,158,1791
12086008803,1400000US12086008803,1966,158,1808
12086008803,1400000US12086008803,1972,158,1814
12086008803,1400000US12086008803,1697,134,1563
12086008803,1400000US12086008803,1843,158,1685
12086008803,1400000US12086008803,1860,158,1702
12086008804,1400000US12086008804,2389,229,2160
12086008804,1400000US12086008804,2323,229,2094
12086008804,1400000US12086008804,2338,229,2109
12086008804,1400000US12086008804,2322,229,2093
12086008804,1400000US12086008804,2053,215,1838
12086008804,1400000US12086008804,245,14,231
12086008804,1400000US12086008804,2256,229,2027
12086008804,1400000US12086008804,2271,229,2042
12086008805,1400000US12086008805,1533,143,1390
12086008805,1400000US12086008805,1462,105,1357
12086008805,1400000US12086008805,1478,121,1357
12086008805,1400000US12086008805,1478,143,1335
12086008805,1400000US12086008805,1236,143,1093
12086008805,1400000US12086008805,1407,105,1302
12086008805,1400000US12086008805,1423,121,1302
12086008806,1400000US12086008806,1240,100,1140
12086008806,1400000US12086008806,1204,100,1104
12086008806,1400000US12086008806,1217,100,1117
12086008806,1400000US12086008806,1098,85,1013
12086008806,1400000US12086008806,919,32,887
12086008806,1400000US12086008806,1072,85,987
12086008806,1400000US12086008806,1085,85,1000
12086008901,1400000US12086008901,2096,80,2016
12086008901,1400000US12086008901,2063,80,1983
12086008901,1400000US12086008901,2063,80,1983
12086008901,1400000US12086008901,1906,60,1846
12086008901,1400000US12086008901,1541,60,1481
12086008901,1400000US12086008901,1873,60,1813
12086008901,1400000US12086008901,1873,60,1813
12086008902,1400000US12086008902,2522,123,2399
12086008902,1400000US12086008902,2389,123,2266
12086008902,1400000US12086008902,2389,123,2266
12086008902,1400000US12086008902,2338,123,2215
12086008902,1400000US12086008902,1955,118,1837
12086008902,1400000US12086008902,256,0,256
12086008902,1400000US12086008902,2205,123,2082
12086008902,1400000US12086008902,2205,123,2082
12086008904,1400000US12086008904,42,0,42
12086008906,1400000US12086008906,1795,81,1714
12086008906,1400000US12086008906,1638,81,1557
12086008906,1400000US12086008906,1659,81,1578
12086008906,1400000US12086008906,1606,81,1525
12086008906,1400000US12086008906,1376,81,1295
12086008906,1400000US12086008906,1506,81,1425
12086008906,1400000US12086008906,1518,81,1437
12086008907,1400000US12086008907,1551,89,1462
12086008907,1400000US12086008907,1483,89,1394
12086008907,1400000US12086008907,1483,89,1394
12086008907,1400000US12086008907,1463,89,1374
12086008907,1400000US12086008907,993,89,904
12086008907,1400000US12086008907,359,0,359
12086008907,1400000US12086008907,1420,89,1331
12086008907,1400000US12086008907,1420,89,1331
12086009006,1400000US12086009006,3005,140,2865
12086009006,1400000US12086009006,2932,140,2792
12086009006,1400000US12086009006,2936,140,2796
12086009006,1400000US12086009006,2794,140,2654
12086009006,1400000US12086009006,1823,94,1729
12086009006,1400000US12086009006,913,46,867
12086009006,1400000US12086009006,510,0,510
12086009006,1400000US12086009006,2737,140,2597
12086009006,1400000US12086009006,2737,140,2597
12086009010,1400000US12086009010,1452,0,1452
12086009010,1400000US12086009010,1373,0,1373
12086009010,1400000US12086009010,1383,0,1383
12086009010,1400000US12086009010,1110,0,1110
12086009010,1400000US12086009010,298,0,298
12086009010,1400000US12086009010,668,0,668
12086009010,1400000US12086009010,527,0,527
12086009010,1400000US12086009010,320,0,320
12086009010,1400000US12086009010,320,0,320
12086009010,1400000US12086009010,1053,0,1053
12086009010,1400000US12086009010,1063,0,1063
12086009014,1400000US12086009014,1314,83,1231
12086009014,1400000US12086009014,1182,83,1099
12086009014,1400000US12086009014,1210,83,1127
12086009014,1400000US12086009014,1182,64,1118
12086009014,1400000US12086009014,531,35,496
12086009014,1400000US12086009014,551,29,522
12086009014,1400000US12086009014,349,20,329
12086009014,1400000US12086009014,1116,64,1052
12086009014,1400000US12086009014,1144,64,1080
12086009015,1400000US12086009015,2177,70,2107
12086009015,1400000US12086009015,1930,63,1867
12086009015,1400000US12086009015,2010,63,1947
12086009015,1400000US12086009015,1983,70,1913
12086009015,1400000US12086009015,1125,70,1055
12086009015,1400000US12086009015,841,0,841
12086009015,1400000US12086009015,603,0,603
12086009015,1400000US12086009015,1874,63,1811
12086009015,1400000US12086009015,1905,63,1842
12086009017,1400000US12086009017,1942,129,1813
12086009017,1400000US12086009017,1917,129,1788
12086009017,1400000US12086009017,1923,129,1794
12086009017,1400000US12086009017,1877,121,1756
12086009017,1400000US12086009017,1300,103,1197
12086009017,1400000US12086009017,554,18,536
12086009017,1400000US12086009017,388,18,370
12086009017,1400000US12086009017,347,18,329
12086009017,1400000US12086009017,1858,121,1737
12086009017,1400000US12086009017,1858,121,1737
12086009019,1400000US12086009019,1231,95,1136
12086009019,1400000US12086009019,1151,84,1067
12086009019,1400000US12086009019,1151,84,1067
12086009019,1400000US12086009019,1194,95,1099
12086009019,1400000US12086009019,800,42,758
12086009019,1400000US12086009019,370,53,317
12086009019,1400000US12086009019,172,8,164
12086009019,1400000US12086009019,121,8,113
12086009019,1400000US12086009019,1146,84,1062
12086009019,1400000US12086009019,1146,84,1062
12086009020,1400000US12086009020,1170,95,1075
12086009020,1400000US12086009020,1060,68,992
12086009020,1400000US12086009020,1076,68,1008
12086009020,1400000US12086009020,1144,95,1049
12086009020,1400000US12086009020,672,95,577
12086009020,1400000US12086009020,433,0,433
12086009020,1400000US12086009020,1034,68,966
12086009020,1400000US12086009020,1050,68,982
12086009021,1400000US12086009021,1589,164,1425
12086009021,1400000US12086009021,1462,133,1329
12086009021,1400000US12086009021,1462,133,1329
12086009021,1400000US12086009021,1501,126,1375
12086009021,1400000US12086009021,983,108,875
12086009021,1400000US12086009021,480,7,473
12086009021,1400000US12086009021,330,7,323
12086009021,1400000US12086009021,254,7,247
12086009021,1400000US12086009021,1438,119,1319
12086009021,1400000US12086009021,1438,119,1319
12086009022,1400000US12086009022,672,66,606
12086009022,1400000US12086009022,647,66,581
12086009022,1400000US12086009022,663,66,597
12086009022,1400000US12086009022,661,66,595
12086009022,1400000US12086009022,282,29,253
12086009022,1400000US12086009022,636,66,570
12086009022,1400000US12086009022,652,66,586
12086009023,1400000US12086009023,1944,78,1866
12086009023,1400000US12086009023,1765,78,1687
12086009023,1400000US12086009023,1780,78,1702
12086009023,1400000US12086009023,1847,78,1769
12086009023,1400000US12086009023,661,0,661
12086009023,1400000US12086009023,1118,78,1040
12086009023,1400000US12086009023,568,47,521
12086009023,1400000US12086009023,450,47,403
12086009023,1400000US12086009023,428,16,412
